datetime,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER
6/10/19,3.143170017,2.146417003,0.509703246,0,81
6/11/19,3.143170017,2.089783309,0.495544823,0.762,75
6/12/19,3.143170017,2.103941732,0.492713138,0,78
6/13/19,3.143170017,2.081288255,0.481386399,0,81
6/14/19,3.143170017,2.055803092,0.450237867,0,81
6/15/19,3.143170017,1.993506029,0.407762597,0,85.5
6/16/19,3.143170017,1.979347605,0.402099227,5.842,82
6/17/19,3.143170017,1.990674344,0.402099227,4.826,79.5
6/18/19,3.143170017,2.027486245,0.387940804,0,83.5
6/19/19,3.143170017,2.016159506,0.402099227,0,87.5
6/20/19,3.143170017,2.024654561,0.410594282,0,87
6/21/19,3.143170017,1.979347605,0.419089336,0,87.5
6/22/19,3.143170017,1.93404065,0.458732921,0,84
6/23/19,3.143170017,1.919882227,0.444574498,0,88
6/24/19,3.143170017,1.953862443,0.549346832,9.652,75
6/25/19,3.171486864,2.12659521,0.611643895,0,81
6/26/19,3.171486864,2.183228904,0.583327048,0.254,82
6/27/19,3.143170017,2.304991346,0.617307265,14.986,83.5
6/28/19,3.143170017,2.262516075,0.549346832,0,83.5
6/29/19,3.143170017,2.214377435,0.5181983,10.668,82
6/30/19,3.143170017,2.21720912,0.506871561,11.938,77
7/1/19,3.143170017,2.228535859,0.509703246,0,83
7/2/19,3.143170017,2.211545751,0.478554714,0,84
7/3/19,3.143170017,2.203050697,0.450237867,0.254,83.5
7/4/19,3.143170017,2.186060588,0.441742813,0,84.5
7/5/19,3.143170017,2.160575426,0.410594282,0,87
7/6/19,3.143170017,2.135090264,0.399267543,0,86
7/7/19,3.143170017,2.112436786,0.393604173,0,87
7/8/19,3.143170017,2.089783309,0.390772489,9.652,84.5
7/9/19,3.143170017,2.067129831,0.390772489,0,86
7/10/19,3.143170017,2.055803092,0.37944575,0,87.5
7/11/19,3.143170017,2.027486245,0.402099227,0,86.5
7/12/19,3.143170017,2.013327822,0.382277435,0,87.5
7/13/19,3.143170017,1.996337714,0.336970479,0,86
7/14/19,3.143170017,1.979347605,0.322812056,0,89.5
7/15/19,3.143170017,1.976515921,0.33130711,0,87.5
7/16/19,3.143170017,1.953862443,0.351128903,0,89
7/17/19,3.11485317,1.973684236,0.325643741,0,89
7/18/19,3.11485317,1.942535704,0.305821948,0,89
7/19/19,3.11485317,1.922713911,0.291663524,0,88.5
7/20/19,3.11485317,1.908555488,0.279204111,0,89
7/21/19,3.11485317,1.928377281,0.270709057,0,88
7/22/19,3.11485317,1.897228749,0.259382319,0,88
7/23/19,3.11485317,1.829268316,0.251170433,0,87.5
7/24/19,3.11485317,1.792456415,0.244940727,0,83
7/25/19,3.086536323,1.829268316,0.239843694,0,78
7/26/19,3.086536323,1.820773262,0.230782303,0,79.5
7/27/19,3.086536323,1.826436632,0.218606059,0,84
7/28/19,3.086536323,1.832100001,0.219738733,0,89
7/29/19,3.086536323,1.809446523,0.219738733,0,89
7/30/19,3.086536323,1.775466307,0.229366461,0,90.5
7/31/19,3.086536323,1.74714946,0.220871407,0,89.5
8/1/19,3.086536323,1.761307883,0.188873369,0,88.5
8/2/19,3.058219476,1.749981145,0.188307033,0,88.5
8/3/19,3.058219476,1.752812829,0.188873369,0,89
8/4/19,3.058219476,1.752812829,0.189439706,5.08,85
8/5/19,3.058219476,1.764139568,0.182643663,0,88.5
8/6/19,3.029902629,1.741486091,0.179811978,0,90
8/7/19,3.029902629,1.701842505,0.180095147,0,90.5
8/8/19,3.001585782,1.673525658,0.163671376,0,91.5
8/9/19,3.001585782,1.633882072,0.144982257,0,92.5
8/10/19,2.973268935,1.625387018,0.148946615,0,91.5
8/11/19,2.973268935,1.648040495,0.154609985,0,91
8/12/19,2.944952088,1.616891964,0.152061468,0,92
8/13/19,2.944952088,1.591406801,0.155742659,0,92
8/14/19,2.916635241,1.580080063,0.161689196,0,91.5
8/15/19,2.916635241,1.546099846,0.18321,0,90.5
8/16/19,2.888318394,1.51211963,0.191705054,0,91.5
8/17/19,2.888318394,1.489466152,0.169334745,0,92
8/18/19,2.888318394,1.466812675,0.17018425,0,91.5
8/19/19,2.860001547,1.455485936,0.188590201,0,91.5
8/20/19,2.860001547,1.444159197,0.191988223,0,91
8/21/19,2.860001547,1.438495828,0.190006043,0,89.5
8/22/19,2.8316847,1.424337404,0.182643663,0,90
8/23/19,2.8316847,1.404515611,0.181510989,0,89.5
8/24/19,2.820357961,1.390357188,0.190006043,33.02,87
8/25/19,2.809031222,1.37336708,0.201332782,0,88.5
8/26/19,2.797704484,1.353545287,0.194536739,0,90.5
8/27/19,2.786377745,1.333723494,0.19991694,0,87
8/28/19,2.772219321,1.311070016,0.197085255,0.254,89
8/29/19,2.758060898,1.328060124,0.189722875,0,89.5
8/30/19,2.746734159,1.328060124,0.187740696,0,89.5
8/31/19,2.738239105,1.393188872,0.171033756,0,88
9/1/19,2.729744051,1.401683927,0.145831762,0,87.5
9/2/19,2.721248997,1.379030449,0.134505023,0,89
9/3/19,2.704258889,1.432832458,0.140451561,0,87.5
9/4/19,2.68726878,1.574416693,0.130257496,0,88.5
9/5/19,2.673110357,1.778297992,0.123744621,0,88
9/6/19,2.664615303,1.472476044,0.126576306,0,90
9/7/19,2.656120249,1.336555178,0.12770898,0,90
9/8/19,2.64479351,1.396020557,0.123461453,0,89.5
9/9/19,2.636298456,1.495129522,0.110435703,0,89.5
9/10/19,2.624971717,1.435664143,0.104772334,4.826,87.5
9/11/19,2.613644978,1.410178981,0.11836442,0,87
9/12/19,2.602318239,1.345050233,0.110152535,0,87
9/13/19,2.590991501,1.2770898,0.097409954,0,86.5
9/14/19,2.585328131,1.22328779,0.109586198,0,87.5
9/15/19,2.576833077,1.231782845,0.115815904,0,85.5
9/16/19,2.565506338,1.194970943,0.131956507,0,88.5
9/17/19,2.557011284,1.158159042,0.145548594,0,84
9/18/19,2.542852861,1.158159042,0.148663447,0,87.5
9/19/19,2.534357807,1.124178826,0.141867403,8.636,89
9/20/19,2.520199383,1.095861979,0.126859475,0,89
9/21/19,2.508872644,1.08453524,0.111568377,0,89
9/22/19,2.494714221,1.04205997,0.1203466,0,88.5
9/23/19,2.483387482,1.027901546,0.121762442,0,89
9/24/19,2.474892428,1.013743123,0.135637697,0,88
9/25/19,2.460734004,0.996753014,0.132522844,0,87.5
9/26/19,2.449407266,0.974099537,0.139318887,0,86.5
9/27/19,2.435248842,0.979762906,0.146398099,0,87
9/28/19,2.421090419,1.044891654,0.139035719,0,87.5
9/29/19,2.40976368,1.013743123,0.131107002,2.286,87.5
9/30/19,2.398436941,1.04205997,0.098259459,0.508,89.5
10/1/19,2.378615148,1.101525348,0.091180247,0,88.5
10/2/19,2.364456725,1.104357033,0.093728764,0,87.5
10/3/19,2.353129986,0.99392133,0.097126785,0,86
10/4/19,2.338971562,0.974099537,0.098259459,0,85.5
10/5/19,2.327644823,0.976931222,0.098542628,0,84.5
10/6/19,2.3134864,0.934455951,0.085516878,0,85.5
10/7/19,2.299327976,0.891980681,0.082685193,0,76.5
10/8/19,2.288001238,0.925960897,0.090897079,0,75
10/9/19,2.276674499,0.903307419,0.091746584,0,82.5
10/10/19,2.262516075,0.937287636,0.076455487,0,88.5
10/11/19,2.245525967,0.954277744,0.09061391,12.192,64.5
10/12/19,2.234199228,0.843842041,0.095710943,0.254,59.5
10/13/19,2.220040805,0.821188563,0.101374312,0.254,69
10/14/19,2.208714066,0.852337095,0.082402025,0,80
10/15/19,2.197387327,0.894812365,0.068809938,27.686,85
10/16/19,2.188892273,0.959941113,0.080419845,1.016,66
10/17/19,2.171902165,0.923129212,0.074473308,0,65.5
10/18/19,2.157743741,0.883485626,0.067394096,0,68
10/19/19,2.146417003,0.809861824,0.065128748,0,81
10/20/19,2.132258579,0.778713293,0.065978254,0,80
10/21/19,2.129426894,0.770218238,0.073906971,6.35,72.5
10/22/19,2.109605102,0.747564761,0.074190139,0,66.5
10/23/19,2.086951624,0.736238022,0.079287172,0,70.5
10/24/19,2.081288255,0.750396446,0.084667373,52.324,67.5
10/25/19,2.152080372,1.98217929,0.123744621,2.794,51.5
10/26/19,2.135090264,1.676357342,0.11836442,0,60
10/27/19,2.098278363,1.345050233,0.118930757,0,64
10/28/19,2.075624885,1.296911593,0.119780263,0.508,69.5
10/29/19,2.058634777,1.240277899,0.125726801,2.032,53
10/30/19,2.038812984,1.118515457,0.096560448,1.016,45
10/31/19,2.018991191,1.064713447,0.085516878,0,45.5
11/1/19,2.004832768,0.874990572,0.092879258,0,47.5
11/2/19,1.990674344,0.877822257,0.097126785,0,55.5
11/3/19,1.973684236,0.852337095,0.105905008,0,57.5
11/4/19,1.959525812,0.818356878,0.104489165,0,68.5
11/5/19,1.942535704,0.900475735,0.090897079,0,73
11/6/19,1.928377281,0.900475735,0.082118856,0,76.5
11/7/19,1.914218857,0.903307419,0.083534699,2.794,56
11/8/19,1.902892118,0.880653942,0.095144606,3.302,47
11/9/19,1.89156538,0.846673725,0.074190139,0,56.5
11/10/19,1.871743587,0.914634158,0.035396059,0,62.5
11/11/19,1.857585163,0.931624266,0.04077626,3.048,54
11/12/19,1.849090109,0.750396446,0.054368346,0,39
11/13/19,1.820773262,0.744733076,0.060881221,0,36
11/14/19,1.7952881,0.733406337,0.06116439,2.54,41
11/15/19,1.775466307,0.727742968,0.061730726,0,51.5
11/16/19,1.766971253,0.727742968,0.067394096,0,50.5
11/17/19,1.752812829,0.724911283,0.070225781,0,57
11/18/19,1.741486091,0.722079599,0.070225781,0,61.5
11/19/19,1.730159352,0.713584544,0.068243601,0,62.5
11/20/19,1.718832613,0.713584544,0.075605981,0,74
11/21/19,1.716000928,0.70508949,0.075322813,0,75
11/22/19,1.721664298,0.702257806,0.075039645,0,60.5
11/23/19,1.693347451,0.693762752,0.080419845,0,56.5
11/24/19,1.676357342,0.685267697,0.082402025,0,58
11/25/19,1.665030604,0.676772643,0.06852677,0,69.5
11/26/19,1.65087218,0.671109274,0.046722798,0,70
11/27/19,1.653703865,0.631465688,0.045306955,0,61
11/28/19,1.639545441,0.634297373,0.045873292,0.762,52
11/29/19,1.614060279,0.637129058,0.045873292,4.318,63
11/30/19,1.614060279,0.66261422,0.051536662,0,74
12/1/19,1.611228594,0.648455796,0.050970325,0,57.5
12/2/19,1.582911747,0.61447558,0.052386167,0,55
12/3/19,1.577248378,0.608812211,0.058899042,0,57
12/4/19,1.565921639,0.603148841,0.058049536,0,63.5
12/5/19,1.563089954,0.603148841,0.053802009,0,63
12/6/19,1.563089954,0.608812211,0.049554482,0,64.5
12/7/19,1.537604792,0.600317156,0.048704977,0,58
12/8/19,1.531941423,0.673940959,0.056350526,0,62
12/9/19,1.520614684,0.682436013,0.059465379,0,70
12/10/19,1.540436477,0.639960742,0.053235672,9.398,47.5
12/11/19,1.523446369,0.620138949,0.056350526,0,47
12/12/19,1.495129522,0.637129058,0.064279243,0,49
12/13/19,1.483802783,0.659782535,0.073906971,0,59.5
12/14/19,1.475307729,0.654119166,0.091180247,0,60
12/15/19,1.466812675,0.628634003,0.104489165,0,65.5
12/16/19,1.455485936,0.569168625,0.099108965,0,55.5
12/17/19,1.449822566,0.594653787,0.099392133,0,45.5
12/18/19,1.435664143,0.538020093,0.102506986,0,47.5
12/19/19,1.424337404,0.540851778,0.104489165,0,46
12/20/19,1.421505719,0.560673571,0.111285209,9.906,49.5
12/21/19,1.421505719,0.572000309,0.097409954,0,51.5
12/22/19,1.410178981,0.569168625,0.087782226,0,50
12/23/19,1.401683927,0.5181983,0.100524807,0,53
12/24/19,1.393188872,0.521029985,0.101091144,0,54.5
12/25/19,1.384693818,0.535188408,0.09627728,0,58.5
12/26/19,1.37336708,0.526693354,0.093162427,0,61
12/27/19,1.364872025,0.52386167,0.094578269,0,61
12/28/19,1.362040341,0.526693354,0.104772334,1.778,62.5
12/29/19,1.350713602,0.515366615,0.085233709,0,56
12/30/19,1.342218548,0.487049768,0.075039645,0,50.5
12/31/19,1.339386863,0.478554714,0.076455487,0,49.5
1/1/20,1.342218548,0.47572303,0.089481237,0,54
1/2/20,1.336555178,0.453069552,0.084667373,0,54.5
1/3/20,1.322396755,0.444574498,0.065695085,0,57.5
1/4/20,1.313901701,0.433247759,0.067960433,0,58.5
1/5/20,1.308238331,0.42758439,0.071924791,0,60.5
1/6/20,1.302574962,0.42758439,0.074756476,0,59
1/7/20,1.294079908,0.416257651,0.069942612,0,56
1/8/20,1.288416539,0.416257651,0.078154498,0,54
1/9/20,1.282753169,0.419089336,0.085516878,0,70
1/10/20,1.2770898,0.419089336,0.090330742,18.796,67
1/11/20,1.333723494,0.424752705,0.083817867,0,51.5
1/12/20,1.311070016,0.419089336,0.073057465,0,49.5
1/13/20,1.291248223,0.416257651,0.067110927,0.254,56
1/14/20,1.288416539,0.413425966,0.06654459,0,68.5
1/15/20,1.282753169,0.410594282,0.069376275,0.254,75.5
1/16/20,1.274258115,0.407762597,0.062580232,8.128,65
1/17/20,1.274258115,0.42758439,0.073623802,2.286,54.5
1/18/20,1.251604637,0.453069552,0.067110927,0,59.5
1/19/20,1.248772953,0.444574498,0.057200031,0,49.5
1/20/20,1.243109583,0.433247759,0.055784189,0,48.5
1/21/20,1.237446214,0.42758439,0.060598053,0,51
1/22/20,1.27142643,0.489881453,0.079287172,22.606,53
1/23/20,1.31956507,0.506871561,0.067677264,0,57.5
1/24/20,1.279921484,0.489881453,0.062580232,0,55.5
1/25/20,1.262931376,0.501208192,0.060598053,0.508,55
1/26/20,1.257268007,0.509703246,0.050403988,0,66.5
1/27/20,1.248772953,0.495544823,0.046722798,0,58.5
1/28/20,1.254436322,0.492713138,0.052952504,7.366,62
1/29/20,1.260099692,0.512534931,0.042475271,0,53.5
1/30/20,1.245941268,0.529525039,0.041625765,0.254,47
1/31/20,1.240277899,0.481386399,0.04077626,0,53.5
2/1/20,1.231782845,0.453069552,0.036528733,0,58
2/2/20,1.22895116,0.461564606,0.039360417,0,62.5
2/3/20,1.22328779,0.47005966,0.041908934,0,64.5
2/4/20,1.217624421,0.464396291,0.037378238,0,63
2/5/20,1.217624421,0.444574498,0.035679227,0.508,40
2/6/20,1.217624421,0.438911129,0.036528733,0,43
2/7/20,1.209129367,0.438911129,0.03709507,0,56
2/8/20,1.189307574,0.487049768,0.033697048,0,57
2/9/20,1.183644205,0.453069552,0.036528733,2.032,67.5
2/10/20,1.186475889,0.509703246,0.039077249,2.286,59
2/11/20,1.189307574,0.492713138,0.037944575,6.35,45
2/12/20,1.279921484,0.560673571,0.119213926,34.29,50.5
2/13/20,1.362040341,0.634297373,0.078720835,0,47
2/14/20,1.353545287,0.61447558,0.065411917,0,46.5
2/15/20,1.330891809,0.574831994,0.066261422,0,52.5
2/16/20,1.308238331,0.676772643,0.065128748,0,63.5
2/17/20,1.291248223,0.588990418,0.066261422,0,69.5
2/18/20,1.27142643,0.521029985,0.057483199,0.762,61
2/19/20,1.254436322,0.526693354,0.058049536,1.524,49
2/20/20,1.265763061,0.472891345,0.057766368,10.16,48
2/21/20,1.285584854,0.458732921,0.056350526,0,46
2/22/20,1.2770898,0.47005966,0.066261422,0,54.5
2/23/20,1.268594746,0.489881453,0.071641623,0,61.5
2/24/20,1.268594746,0.495544823,0.069093107,0.254,59
2/25/20,1.265763061,0.444574498,0.058332705,0,57.5
2/26/20,1.248772953,0.413425966,0.041625765,0,47.5
2/27/20,1.240277899,0.402099227,0.058615873,0,48.5
2/28/20,1.226119475,0.396435858,0.032847543,0,57
2/29/20,1.22328779,0.399267543,0.045023787,0,61.5
3/1/20,1.206297682,0.407762597,0.102223818,0,67.5
3/2/20,1.211961052,0.410594282,0.091463416,0,72
3/3/20,1.211961052,0.413425966,0.097126785,0,69.5
3/4/20,1.211961052,0.430416074,0.107604019,36.322,61.5
3/5/20,1.211961052,0.436079444,0.100241638,0,62
3/6/20,1.211961052,0.436079444,0.097409954,0,60.5
3/7/20,1.211961052,0.444574498,0.097409954,0,54.5
3/8/20,1.211961052,0.444574498,0.09061391,0,63
3/9/20,1.211961052,0.444574498,0.086649552,4.064,65.5
3/10/20,1.211961052,0.444574498,0.083817867,0,70
3/11/20,1.211961052,0.447406183,0.084950541,0,74
3/12/20,1.211961052,0.450237867,0.078720835,0,77.5
3/13/20,1.192139259,0.453069552,0.077021824,0,76.5
3/14/20,1.177980835,0.453069552,0.074756476,0,76.5
3/15/20,1.175149151,0.453069552,0.072774297,1.016,63.5
3/16/20,1.160990727,0.453069552,0.069376275,0,66.5
3/17/20,1.160990727,0.458732921,0.066261422,0.254,74.5
3/18/20,1.158159042,0.472891345,0.064279243,0,76.5
3/19/20,1.163822412,0.472891345,0.062297063,1.27,77.5
3/20/20,1.200634313,0.472891345,0.067110927,22.606,62
3/21/20,1.245941268,0.487049768,0.069942612,23.114,51.5
3/22/20,1.347881917,0.597485472,0.07957034,0,60.5
3/23/20,1.370535395,0.61447558,0.077304992,0.254,74
3/24/20,1.364872025,0.603148841,0.075322813,0,76
3/25/20,1.342218548,0.591822102,0.070792118,0,73.5
3/26/20,1.333723494,0.577663679,0.071641623,0,77.5
3/27/20,1.316733386,0.569168625,0.070792118,0,79.5
3/28/20,1.305406647,0.557841886,0.068809938,1.778,68
3/29/20,1.299743277,0.540851778,0.068809938,0,66
3/30/20,1.296911593,0.540851778,0.07588915,11.176,67
3/31/20,1.299743277,0.529525039,0.073340634,0,65.5
4/1/20,1.291248223,0.515366615,0.073057465,0,64
4/2/20,1.308238331,0.515366615,0.075322813,6.604,66
4/3/20,1.376198764,0.543683462,0.215774374,21.336,60
4/4/20,1.701842505,0.631465688,0.359623957,16.764,49
4/5/20,1.868911902,0.767386554,0.261930835,0,59
4/6/20,1.883070326,0.747564761,0.172449598,0,70.5
4/7/20,1.880238641,0.727742968,0.141584235,0,79.5
4/8/20,1.880238641,0.707921175,0.125160464,0,84
4/9/20,1.874575271,0.688099382,0.126293138,4.826,79.5
4/10/20,1.874575271,0.673940959,0.139318887,0,69
4/11/20,1.846258424,0.654119166,0.120912937,0.508,68.5
4/12/20,1.809446523,0.642792427,0.103073323,0.762,74
4/13/20,1.775466307,0.608812211,0.091463416,0,55
4/14/20,1.74714946,0.586158733,0.129407991,0,56
4/15/20,1.721664298,0.572000309,0.129691159,0,56.5
4/16/20,1.69901082,0.563505255,0.080136677,0,63.5
4/17/20,1.682020712,0.557841886,0.125726801,0.762,65
4/18/20,1.670693973,0.543683462,0.13507136,0,59
4/19/20,1.65653555,0.543683462,0.131673339,0.508,77
4/20/20,1.648040495,0.529525039,0.088348563,0,74
4/21/20,1.639545441,0.5181983,0.086366383,0,77
4/22/20,1.619723648,0.512534931,0.079853509,3.048,76
4/23/20,1.605565225,0.506871561,0.077304992,0,74.5
4/24/20,1.591406801,0.492713138,0.088631731,0,79.5
4/25/20,1.574416693,0.481386399,0.14809711,0,70.5
4/26/20,1.56025827,0.467227976,0.149796121,0,70.5
4/27/20,1.546099846,0.464396291,0.146681267,0,75.5
4/28/20,1.537604792,0.461564606,0.148946615,0,83.5
4/29/20,1.565921639,0.455901237,0.156025827,18.034,72
4/30/20,1.565921639,0.441742813,0.160273354,0,72
5/1/20,1.546099846,0.436079444,0.158574343,0,75.5
5/2/20,1.526278053,0.433247759,0.150928795,0,81
5/3/20,1.51211963,0.430416074,0.150645626,0,82.5
5/4/20,1.503624576,0.424752705,0.148380278,0,84.5
5/5/20,1.489466152,0.42192102,0.147530773,0,78.5
5/6/20,1.472476044,0.416257651,0.152910974,0,76.5
5/7/20,1.461149305,0.407762597,0.149796121,0,70.5
5/8/20,1.458317621,0.407762597,0.143566414,0,75
5/9/20,1.455485936,0.402099227,0.098542628,0,70
5/10/20,1.446990882,0.393604173,0.105621839,0,68.5
5/11/20,1.435664143,0.387940804,0.106754513,0,72.5
5/12/20,1.520614684,1.194970943,0.325643741,60.198,70
5/13/20,1.832100001,3.058219476,0.453069552,0.254,76.5
5/14/20,1.826436632,2.599486555,0.328475425,0,82.5
5/15/20,1.781129676,3.822774345,0.27014272,55.626,78.5
5/16/20,2.03031793,3.596239569,0.679604328,16.002,73.5
5/17/20,2.092614993,2.370120094,0.495544823,0,79
5/18/20,2.055803092,2.353129986,0.399267543,0,79.5
5/19/20,2.013327822,2.45790232,0.353960588,0,83.5
5/20/20,1.962357497,2.069961516,0.317148686,0,85
5/21/20,1.928377281,1.834931686,0.291663524,1.016,82
5/22/20,1.894397064,1.783961361,0.269010047,1.27,84
5/23/20,1.863248533,1.687684081,0.252303107,0.508,83.5
5/24/20,1.854753479,1.588575117,0.560673571,24.638,81
5/25/20,2.146417003,1.888733695,1.905723803,18.542,73
5/26/20,2.299327976,2.944952088,1.217624421,5.08,75.5
5/27/20,2.296496292,3.199803711,0.965604483,16.002,76.5
5/28/20,2.299327976,2.888318394,0.838178671,0,76.5
5/29/20,2.288001238,2.551347915,0.7588915,0,79.5
5/30/20,2.268179445,2.514536014,0.699426121,0,76
5/31/20,2.245525967,2.443743896,0.654119166,0,79.5
6/1/20,2.225704174,3.001585782,0.628634003,0,78
6/2/20,2.211545751,1.999169398,0.597485472,0.254,81
6/3/20,2.203050697,1.922713911,0.557841886,0,83
6/4/20,2.194555643,1.806614839,0.5181983,0,84
6/5/20,2.186060588,2.188892273,0.481386399,0,85
6/6/20,2.171902165,2.916635241,0.458732921,0,85
6/7/20,2.160575426,2.916635241,0.444574498,0,86
6/8/20,2.152080372,2.129426894,0.419089336,0,86.5
6/9/20,2.143585318,1.662198919,0.396435858,0,88.5
6/10/20,2.129426894,1.486634468,0.370950696,0,81
6/11/20,2.118100156,1.356376971,0.359623957,0,80
6/12/20,2.109605102,1.243109583,0.353960588,0,78.5
6/13/20,2.103941732,1.183644205,0.351128903,0,80.5
6/14/20,2.092614993,1.149663988,0.345465533,0,80
6/15/20,2.07845657,1.217624421,0.322812056,0,84
6/16/20,2.069961516,1.240277899,0.319980371,0,85
6/17/20,2.058634777,1.206297682,0.308653632,0,83.5
6/18/20,2.050139723,1.192139259,0.294495209,0,85
6/19/20,2.041644669,1.175149151,0.288831839,0,87
6/20/20,2.0727932,1.144000619,0.286000155,31.75,82
6/21/20,2.089783309,1.0363966,0.27948728,0,86.5
6/22/20,2.069961516,1.013743123,0.265328856,0,86.5
6/23/20,2.075624885,1.039228285,0.269293215,14.732,82
6/24/20,2.07845657,0.974099537,0.260514992,0.508,80
6/25/20,2.055803092,0.934455951,0.252869444,0,82.5
6/26/20,2.055803092,0.903307419,0.248338748,15.494,78.5
6/27/20,2.086951624,0.948614375,0.257400139,0,85
6/28/20,2.07845657,0.948614375,0.25173677,5.08,82
6/29/20,2.092614993,0.991089645,0.246356569,0,84
6/30/20,2.069961516,0.974099537,0.233047651,0,86.5
7/1/20,2.050139723,0.852337095,0.226534776,0,87.5
7/2/20,2.027486245,0.821188563,0.208978331,0,89
7/3/20,2.004832768,0.804198455,0.199350603,0,87.5
7/4/20,1.98217929,0.826851932,0.203881298,0,87
7/5/20,1.965189182,0.790040031,0.199067434,0,87.5
7/6/20,1.945367389,0.75322813,0.184059506,0,86
7/7/20,1.925545596,0.673940959,0.172732767,0,90.5
7/8/20,1.902892118,0.620138949,0.152627805,0,89.5
7/9/20,1.880238641,0.546515147,0.141584235,0,90.5
7/10/20,1.857585163,0.532356724,0.137336708,0,90.5
7/11/20,1.834931686,0.5181983,0.133938686,0,91
7/12/20,1.817941577,0.515366615,0.144132751,0,91.5
7/13/20,1.798119785,0.506871561,0.131673339,0,93.5
7/14/20,1.778297992,0.498376507,0.11100204,0,91.5
7/15/20,1.758476199,0.489881453,0.095710943,0,90.5
7/16/20,1.741486091,0.481386399,0.111851546,0,89.5
7/17/20,1.730159352,0.478554714,0.118081252,0,90
7/18/20,1.713169244,0.472891345,0.122328779,0,87
7/19/20,1.690515766,0.467227976,0.128275317,0,87.5
7/20/20,1.667862288,0.464396291,0.145548594,0,88.5
7/21/20,1.65087218,0.458732921,0.136487203,0,87.5
7/22/20,1.636713757,0.453069552,0.11468323,0,89.5
7/23/20,1.625387018,0.447406183,0.098542628,0,90
7/24/20,1.60273354,0.447406183,0.112134714,0,90.5
7/25/20,1.588575117,0.447406183,0.139035719,3.556,84.5
7/26/20,1.580080063,0.450237867,0.109019861,1.016,86.5
7/27/20,1.56025827,0.453069552,0.106754513,0,87.5
7/28/20,1.540436477,0.450237867,0.120629768,0,89
7/29/20,1.523446369,0.450237867,0.118081252,0,88.5
7/30/20,1.509287945,0.453069552,0.097409954,0,89
7/31/20,1.50645626,0.447406183,0.121479274,11.938,88
8/1/20,1.548931531,0.467227976,0.162255533,0,86.5
8/2/20,1.509287945,0.467227976,0.156308995,0,87.5
8/3/20,1.486634468,0.472891345,0.127992148,0,88
8/4/20,1.458317621,0.512534931,0.17584762,0,88.5
8/5/20,1.438495828,0.509703246,0.16480405,0,89.5
8/6/20,1.418674035,0.492713138,0.132806012,0,90
8/7/20,1.404515611,0.472891345,0.071075286,0,90
8/8/20,1.387525503,0.458732921,0.087215889,0,90.5
8/9/20,1.364872025,0.444574498,0.084384204,0,90.5
8/10/20,1.347881917,0.430416074,0.080986182,0,91
8/11/20,1.330891809,0.424752705,0.11836442,0,91.5
8/12/20,1.311070016,0.413425966,0.126576306,0,92.5
8/13/20,1.294079908,0.410594282,0.08693272,0,91.5
8/14/20,1.2770898,0.402099227,0.065411917,0,92.5
8/15/20,1.268594746,0.387940804,0.050120819,0,93
8/16/20,1.248772953,0.382277435,0.053802009,0,92.5
8/17/20,1.234614529,0.376614065,0.091746584,0,88.5
8/18/20,1.206297682,0.376614065,0.102223818,0,89.5
8/19/20,1.197802628,0.370950696,0.117231747,0,88.5
8/20/20,1.186475889,0.359623957,0.07220796,0,86
8/21/20,1.169485781,0.359623957,0.056350526,0,90.5
8/22/20,1.192139259,0.37944575,0.093445595,31.75,80.5
8/23/20,1.189307574,0.416257651,0.077304992,0,83.5
8/24/20,1.160990727,0.410594282,0.066827759,0,87.5
8/25/20,1.144000619,0.393604173,0.061730726,0,88
8/26/20,1.129842195,0.382277435,0.062580232,0,88
8/27/20,1.121347141,0.370950696,0.057766368,0,88.5
8/28/20,1.095861979,0.362455642,0.060031716,0,93.5
8/29/20,1.081703555,0.353960588,0.05550102,0,92
8/30/20,1.070376817,0.348297218,0.05918221,0,91
8/31/20,1.056218393,0.348297218,0.052386167,0,93.5
9/1/20,1.044891654,0.345465533,0.046156461,0,91.5
9/2/20,1.0363966,0.339802164,0.071075286,4.064,79
9/3/20,1.053386708,0.345465533,0.103356492,36.322,83
9/4/20,1.166654096,0.455901237,0.286000155,37.592,77.5
9/5/20,1.211961052,0.597485472,0.260798161,0,83
9/6/20,1.175149151,0.65695085,0.181227821,0,83.5
9/7/20,1.138337249,0.597485472,0.156025827,0,85
9/8/20,1.112852087,0.5181983,0.143283246,0,84
9/9/20,1.186475889,0.597485472,0.200766445,58.166,70.5
9/10/20,1.534773107,0.906139104,0.267027867,1.524,62.5
9/11/20,1.543268162,1.076040186,0.191421886,0,75
9/12/20,1.480971098,0.985426276,0.163671376,0,80.5
9/13/20,1.410178981,0.855168779,0.147247604,0,84.5
9/14/20,1.353545287,0.761723184,0.13139017,0,83
9/15/20,1.333723494,0.727742968,0.130540665,0,83.5
9/16/20,1.296911593,0.676772643,0.129124822,0,84
9/17/20,1.291248223,0.634297373,0.124310958,0,82
9/18/20,1.302574962,0.603148841,0.110152535,0,80
9/19/20,1.282753169,0.580495364,0.094295101,0,77
9/20/20,1.27142643,0.563505255,0.09259609,4.064,75
9/21/20,1.265763061,0.546515147,0.092312921,4.572,70.5
9/22/20,1.288416539,0.557841886,0.104772334,5.08,72
9/23/20,1.27142643,0.555010201,0.103356492,0,73.5
