datetime,Barton_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER_F,T_AVER_C,T_MAX_C,T_MIN_C
8/27/02,2.718417312,,,0,87.5,30.83333333,37.2,24.4
8/28/02,2.718417312,,,0,86,30,36.1,23.9
8/29/02,2.707090573,,,0,85.5,29.72222222,34.4,25
8/30/02,2.69293215,,,0,84,28.88888889,35,22.8
8/31/02,2.690100465,,,0.254,85,29.44444444,36.1,22.8
9/1/02,2.690100465,,,0,85.5,29.72222222,36.1,23.3
9/2/02,2.675942042,,,0,86,30,36.1,23.9
9/3/02,2.667446987,,,0,86.5,30.27777778,36.1,24.4
9/4/02,2.661783618,,,0,85,29.44444444,35,23.9
9/5/02,2.670278672,,,0,85.5,29.72222222,35.6,23.9
9/6/02,2.678773726,,,0.762,85.5,29.72222222,36.7,22.8
9/7/02,2.678773726,,,44.958,78.5,25.83333333,29.4,22.2
9/8/02,2.718417312,,,28.194,78.5,25.83333333,28.3,23.3
9/9/02,2.712753943,,,0.762,80,26.66666667,30,23.3
9/10/02,2.690100465,,,0,82.5,28.05555556,33.3,22.8
9/11/02,2.661783618,,,0,83.5,28.61111111,33.9,23.3
9/12/02,2.661783618,,,0,82,27.77777778,33.3,22.2
9/13/02,2.661783618,,,0,81.5,27.5,33.9,21.1
9/14/02,2.650456879,,,0,81.5,27.5,33.3,21.7
9/15/02,2.633466771,,,0.508,75.5,24.16666667,26.1,22.2
9/16/02,2.633466771,,,0.508,74,23.33333333,25,21.7
9/17/02,2.593823185,,,0,79,26.11111111,30,22.2
9/18/02,2.568338023,,,0,83.5,28.61111111,32.8,24.4
9/19/02,2.559842969,,,6.35,74,23.33333333,26.7,20
9/20/02,2.593823185,,,0,73.5,23.05555556,30.6,15.6
9/21/02,2.588159816,,,0,74.5,23.61111111,32.2,15
9/22/02,2.576833077,,,0,75,23.88888889,31.1,16.7
9/23/02,2.571169708,,,0,76.5,24.72222222,30.6,18.9
9/24/02,2.54851623,,,0,73,22.77777778,29.4,16.1
9/25/02,2.537189491,,,0,78,25.55555556,31.1,20
9/26/02,2.523031068,,,0,79.5,26.38888889,32.8,20
9/27/02,2.466397374,,,0,80,26.66666667,34.4,18.9
9/28/02,2.40976368,,,0,77,25,33.3,16.7
9/29/02,2.406931995,,,0,78,25.55555556,32.2,18.9
9/30/02,2.406931995,,,0,79.5,26.38888889,32.2,20.6
10/1/02,2.418258734,,,0.762,82,27.77777778,32.8,22.8
10/2/02,2.415427049,,,0,84,28.88888889,33.9,23.9
10/3/02,2.412595364,,,0,82.5,28.05555556,33.9,22.2
10/4/02,2.401268626,,,0,83.5,28.61111111,34.4,22.8
10/5/02,2.389941887,,,0,81.5,27.5,32.8,22.2
10/6/02,2.381446833,,,0,83.5,28.61111111,34.4,22.8
10/7/02,2.367288409,,,1.778,78.5,25.83333333,30.6,21.1
10/8/02,2.364456725,,,5.588,74,23.33333333,25.6,21.1
10/9/02,2.401268626,,,18.796,74,23.33333333,28.3,18.3
10/10/02,2.389941887,,,0,68.5,20.27777778,24.4,16.1
10/11/02,2.372951779,,,0,70,21.11111111,27.8,14.4
10/12/02,2.35596167,,,0,75.5,24.16666667,30.6,17.8
10/13/02,2.341803247,,,0.508,67,19.44444444,23.3,15.6
10/14/02,2.330476508,,,3.048,57,13.88888889,16.1,11.7
10/15/02,2.3134864,,,0,64,17.77777778,22.8,12.8
10/16/02,2.299327976,,,0,62.5,16.94444444,25,8.9
10/17/02,2.282337868,,,0,64.5,18.05555556,26.7,9.4
10/18/02,2.273842814,,,2.032,69,20.55555556,25,16.1
10/19/02,2.333308193,,,48.768,67.5,19.72222222,23.3,16.1
10/20/02,2.412595364,,,0,68,20,24.4,15.6
10/21/02,2.418258734,,,7.366,64,17.77777778,20,15.6
10/22/02,2.438080527,,,17.78,66,18.88888889,20.6,17.2
10/23/02,2.472060743,,,2.794,68,20,22.8,17.2
10/24/02,2.514536014,,,39.37,68.5,20.27777778,22.2,18.3
10/25/02,2.605149924,,,4.826,60,15.55555556,18.9,12.2
10/26/02,2.605149924,,,14.224,56,13.33333333,14.4,12.2
10/27/02,2.610813293,,,1.016,63.5,17.5,20.6,14.4
10/28/02,2.613644978,,,1.016,65,18.33333333,20,16.7
10/29/02,2.616476663,,,0,64.5,18.05555556,24.4,11.7
10/30/02,2.622140032,,,0,67,19.44444444,26.7,12.2
10/31/02,2.627803402,,,0,56,13.33333333,16.1,10.6
11/1/02,2.63913014,,,0,56.5,13.61111111,17.2,10
11/2/02,2.661783618,,,15.494,53.5,11.94444444,12.8,11.1
11/3/02,2.69293215,,,2.54,56,13.33333333,15,11.7
11/4/02,2.73540742,,,31.242,51,10.55555556,12.2,8.9
11/5/02,2.8316847,,,0,61,16.11111111,23.9,8.3
11/6/02,2.860001547,,,0,58,14.44444444,21.7,7.2
11/7/02,2.860001547,,,0,56.5,13.61111111,22.2,5
11/8/02,2.860001547,,,0,61.5,16.38888889,24.4,8.3
11/9/02,2.860001547,,,0,71.5,21.94444444,28.9,15
11/10/02,2.78354606,,,0,73,22.77777778,31.1,14.4
11/11/02,2.772219321,,,0,63,17.22222222,21.7,12.8
11/12/02,2.78354606,,,0,57.5,14.16666667,20.6,7.8
11/13/02,2.749565844,,,0,56.5,13.61111111,20.6,6.7
11/14/02,2.712753943,,,0,61.5,16.38888889,25,7.8
11/15/02,2.738239105,,,0,58,14.44444444,18.9,10
11/16/02,2.758060898,,,0,52.5,11.38888889,17.2,5.6
11/17/02,2.772219321,,,0,55,12.77777778,21.1,4.4
11/18/02,2.78920943,,,0,62,16.66666667,23.9,9.4
11/19/02,2.78354606,,,0,59.5,15.27777778,22.8,7.8
11/20/02,2.763724267,,,0,59.5,15.27777778,23.3,7.2
11/21/02,2.763724267,,,0,61,16.11111111,23.3,8.9
11/22/02,2.758060898,,,0,57.5,14.16666667,21.1,7.2
11/23/02,2.772219321,,,0,57,13.88888889,23.3,4.4
11/24/02,2.786377745,,,0,62,16.66666667,23.9,9.4
11/25/02,2.792041114,,,1.27,52.5,11.38888889,16.1,6.7
11/26/02,2.811862907,,,26.67,41.5,5.277777778,6.7,3.9
11/27/02,2.828853015,2.8316847,,0,43.5,6.388888889,9.4,3.3
11/28/02,2.828853015,2.724080681,,0,48.5,9.166666667,16.1,2.2
11/29/02,2.8316847,2.562674654,,0,49.5,9.722222222,17.2,2.2
11/30/02,2.8316847,2.656120249,,0,59,15,20,10
12/1/02,2.860001547,2.675942042,,0,49.5,9.722222222,15.6,3.9
12/2/02,2.860001547,2.627803402,,0,60,15.55555556,23.3,7.8
12/3/02,2.860001547,2.551347915,,5.334,64,17.77777778,22.2,13.3
12/4/02,2.860001547,2.542852861,,7.366,47.5,8.611111111,13.3,3.9
12/5/02,2.888318394,2.50037759,,0,43.5,6.388888889,10,2.8
12/6/02,2.888318394,2.565506338,,0,45,7.222222222,13.3,1.1
12/7/02,2.860001547,2.627803402,,0,46.5,8.055555556,13.3,2.8
12/8/02,2.860001547,2.627803402,,10.16,51.5,10.83333333,13.3,8.3
12/9/02,2.973268935,3.143170017,,28.194,46.5,8.055555556,8.9,7.2
12/10/02,2.973268935,3.68119011,,0,48,8.888888889,11.7,6.1
12/11/02,3.001585782,3.511289028,,0,44,6.666666667,11.7,1.7
12/12/02,3.001585782,3.794457498,,10.922,55,12.77777778,17.2,8.3
12/13/02,3.001585782,3.68119011,,0,52,11.11111111,16.7,5.6
12/14/02,3.029902629,3.511289028,,0,51,10.55555556,18.9,2.2
12/15/02,3.058219476,3.511289028,,0,57,13.88888889,22.2,5.6
12/16/02,3.058219476,3.256437405,,0,64,17.77777778,22.8,12.8
12/17/02,3.058219476,3.341387946,,0,68.5,20.27777778,25,15.6
12/18/02,3.058219476,3.369704793,,0,69,20.55555556,23.9,17.2
12/19/02,3.058219476,3.256437405,,0,55.5,13.05555556,17.8,8.3
12/20/02,3.058219476,3.029902629,,0,52.5,11.38888889,20,2.8
12/21/02,3.058219476,3.001585782,,0,58,14.44444444,22.8,6.1
12/22/02,3.058219476,2.973268935,,6.096,51,10.55555556,16.1,5
12/23/02,3.086536323,3.11485317,,36.068,61,16.11111111,25,7.2
12/24/02,3.143170017,3.426338487,,0.254,43.5,6.388888889,8.9,3.9
12/25/02,3.143170017,3.058219476,,0,41.5,5.277777778,10.6,0
12/26/02,3.143170017,3.086536323,,0,46,7.777777778,11.7,3.9
12/27/02,3.11485317,3.11485317,,0,50.5,10.27777778,18.9,1.7
12/28/02,3.11485317,3.143170017,,0,53,11.66666667,20.6,2.8
12/29/02,3.11485317,3.228120558,,0.762,57,13.88888889,19.4,8.3
12/30/02,3.11485317,3.199803711,,9.652,63.5,17.5,23.3,11.7
12/31/02,3.11485317,3.426338487,,0,53,11.66666667,18.3,5
1/1/03,3.11485317,3.454655334,,0,55,12.77777778,22.8,2.8
1/2/03,3.086536323,3.256437405,,0,48,8.888888889,14.4,3.3
1/3/03,3.029902629,3.199803711,,0,52,11.11111111,20,2.2
1/4/03,3.029902629,3.228120558,,0,56,13.33333333,20,6.7
1/5/03,3.029902629,3.228120558,,0,57,13.88888889,22.2,5.6
1/6/03,3.029902629,3.228120558,,0,56.5,13.61111111,18.3,8.9
1/7/03,3.029902629,3.199803711,,0,49,9.444444444,16.1,2.8
1/8/03,3.029902629,3.199803711,,0,56.5,13.61111111,22.8,4.4
1/9/03,3.058219476,3.313071099,,0,67.5,19.72222222,28.3,11.1
1/10/03,3.029902629,3.426338487,,0,49,9.444444444,13.3,5.6
1/11/03,3.029902629,3.454655334,,15.24,43,6.111111111,8.3,3.9
1/12/03,3.086536323,3.482972181,,22.86,39,3.888888889,4.4,3.3
1/13/03,3.086536323,3.624556416,,0,42,5.555555556,7.8,3.3
1/14/03,3.086536323,3.624556416,,0,44.5,6.944444444,10.6,3.3
1/15/03,3.086536323,3.652873263,,0,44,6.666666667,11.1,2.2
1/16/03,3.086536323,3.624556416,,0,45.5,7.5,12.8,2.2
1/17/03,3.086536323,3.511289028,,0,37,2.777777778,7.2,-1.7
1/18/03,3.086536323,3.454655334,,0,43,6.111111111,15,-2.8
1/19/03,3.086536323,3.426338487,,0,47.5,8.611111111,18.3,-1.1
1/20/03,3.086536323,3.511289028,,0,66,18.88888889,24.4,13.3
1/21/03,3.11485317,3.454655334,,0,66,18.88888889,27.8,10
1/22/03,3.11485317,3.228120558,,0,48.5,9.166666667,13.3,5
1/23/03,3.11485317,3.086536323,,0,36,2.222222222,5.6,-1.1
1/24/03,3.11485317,3.058219476,,0,36,2.222222222,7.8,-3.3
1/25/03,3.11485317,3.058219476,,1.016,40,4.444444444,6.1,2.8
1/26/03,3.11485317,3.058219476,,3.81,42.5,5.833333333,7.8,3.9
1/27/03,3.11485317,3.058219476,,0,49,9.444444444,13.9,5
1/28/03,3.11485317,3.11485317,,0.254,57,13.88888889,18.9,8.9
1/29/03,3.11485317,3.11485317,,0,55.5,13.05555556,17.2,8.9
1/30/03,3.11485317,3.001585782,,0,51,10.55555556,13.3,7.8
1/31/03,3.11485317,3.001585782,,0,59,15,22.8,7.2
2/1/03,3.11485317,3.086536323,,0,57,13.88888889,22.2,5.6
2/2/03,3.11485317,3.11485317,,0,62,16.66666667,21.7,11.7
2/3/03,3.11485317,2.8316847,,0,62,16.66666667,24.4,8.9
2/4/03,3.11485317,2.616476663,,0,48.5,9.166666667,15.6,2.8
2/5/03,3.11485317,2.726912366,,2.286,48,8.888888889,11.1,6.7
2/6/03,3.143170017,2.772219321,,5.08,48,8.888888889,12.2,5.6
2/7/03,3.11485317,2.664615303,,0,39,3.888888889,5.6,2.2
2/8/03,3.11485317,2.670278672,,1.27,36.5,2.5,4.4,0.6
2/9/03,3.11485317,2.571169708,,0.508,55,12.77777778,21.1,4.4
2/10/03,3.11485317,2.466397374,,0,52.5,11.38888889,16.7,6.1
2/11/03,3.11485317,2.483387482,,0,56.5,13.61111111,20.6,6.7
2/12/03,3.11485317,2.45790232,,0,60.5,15.83333333,19.4,12.2
2/13/03,3.11485317,2.423922103,,1.524,65.5,18.61111111,20,17.2
2/14/03,3.11485317,2.491882536,,1.016,70,21.11111111,23.3,18.9
2/15/03,3.086536323,2.531526122,,0,56.5,13.61111111,20,7.2
2/16/03,3.086536323,2.429585473,,0,45,7.222222222,11.7,2.8
2/17/03,3.086536323,2.455070635,,0,48.5,9.166666667,18.9,-0.6
2/18/03,3.086536323,2.412595364,,0,58.5,14.72222222,20.6,8.9
2/19/03,3.086536323,2.415427049,,0,60,15.55555556,20,11.1
2/20/03,3.143170017,2.718417312,,65.024,49.5,9.722222222,11.1,8.3
2/21/03,3.39802164,3.907724886,,12.954,52,11.11111111,12.2,10
2/22/03,3.539605875,3.737823804,,0,59.5,15.27777778,20.6,10
2/23/03,3.539605875,3.426338487,,0,59,15,25.6,4.4
2/24/03,3.539605875,3.284754252,,7.874,33,0.555555556,4.4,-3.3
2/25/03,3.539605875,3.11485317,,0.508,27,-2.777777778,-1.1,-4.4
2/26/03,3.511289028,2.973268935,,0,32.5,0.277777778,2.2,-1.7
2/27/03,3.482972181,2.888318394,,0,45.5,7.5,13.3,1.7
2/28/03,3.454655334,2.64479351,,0,45.5,7.5,11.1,3.9
3/1/03,3.426338487,2.641961825,,0.254,49,9.444444444,11.1,7.8
3/2/03,3.39802164,2.653288564,,0.762,50,10,10.6,9.4
3/3/03,3.369704793,2.590991501,,5.588,52,11.11111111,15,7.2
3/4/03,3.341387946,2.641961825,,0,53,11.66666667,17.8,5.6
3/5/03,3.313071099,2.636298456,,0,49.5,9.722222222,14.4,5
3/6/03,3.284754252,2.602318239,,0,53.5,11.94444444,21.1,2.8
3/7/03,3.284754252,2.673110357,,0,61.5,16.38888889,27.8,5
3/8/03,3.284754252,2.599486555,,0,57.5,14.16666667,18.9,9.4
3/9/03,3.284754252,2.658951933,,0,61,16.11111111,22.2,10
3/10/03,3.284754252,2.656120249,,0,61.5,16.38888889,23.9,8.9
3/11/03,3.256437405,2.588159816,,0,61.5,16.38888889,20.6,12.2
3/12/03,3.256437405,2.64479351,,0.762,68.5,20.27777778,22.2,18.3
3/13/03,3.256437405,2.647625195,,0.508,74.5,23.61111111,29.4,17.8
3/14/03,3.256437405,2.602318239,,0,68,20,26.7,13.3
3/15/03,3.256437405,2.517367698,,0,64,17.77777778,23.3,12.2
3/16/03,3.256437405,2.59665487,,0,69,20.55555556,25.6,15.6
3/17/03,3.284754252,2.619308348,,0,66,18.88888889,21.1,16.7
3/18/03,3.284754252,2.712753943,,2.286,61.5,16.38888889,21.7,11.1
3/19/03,3.256437405,2.681605411,,0,63.5,17.5,25,10
3/20/03,3.228120558,2.664615303,,0,57.5,14.16666667,18.3,10
3/21/03,3.228120558,2.613644978,,0,58.5,14.72222222,22.8,6.7
3/22/03,3.228120558,2.559842969,,1.778,56.5,13.61111111,17.8,9.4
3/23/03,3.228120558,2.667446987,,0,60.5,15.83333333,25,6.7
3/24/03,3.199803711,2.653288564,,0,64,17.77777778,25,10.6
3/25/03,3.228120558,2.698595519,,1.778,66.5,19.16666667,23.3,15
3/26/03,3.228120558,2.766555952,,0,65,18.33333333,25,11.7
3/27/03,3.228120558,2.633466771,,0,66.5,19.16666667,27.8,10.6
3/28/03,3.228120558,2.579664762,,0,59,15,18.9,11.1
3/29/03,3.199803711,2.514536014,,0,50.5,10.27777778,15,5.6
3/30/03,3.199803711,2.554179599,,0,53.5,11.94444444,21.1,2.8
3/31/03,3.199803711,2.562674654,,0,58.5,14.72222222,24.4,5
4/1/03,3.199803711,2.650456879,,0,65,18.33333333,26.1,10.6
4/2/03,3.171486864,2.698595519,,0,67.5,19.72222222,26.7,12.8
4/3/03,3.171486864,2.636298456,,0,74,23.33333333,27.8,18.9
4/4/03,3.143170017,2.647625195,,0,76,24.44444444,29.4,19.4
4/5/03,3.143170017,2.593823185,,0.254,75,23.88888889,28.9,18.9
4/6/03,3.143170017,2.613644978,,0.762,75.5,24.16666667,32.2,16.1
4/7/03,3.143170017,2.54851623,,0,72,22.22222222,28.3,16.1
4/8/03,3.11485317,2.412595364,,0,58.5,14.72222222,19.4,10
4/9/03,3.11485317,2.412595364,,0,56.5,13.61111111,22.8,4.4
4/10/03,3.11485317,2.412595364,,0,58,14.44444444,24.4,4.4
4/11/03,3.11485317,2.412595364,,0,66,18.88888889,26.1,11.7
4/12/03,3.086536323,2.40410031,,0,67.5,19.72222222,27.8,11.7
4/13/03,3.086536323,2.321981454,,0,71,21.66666667,27.8,15.6
4/14/03,3.086536323,2.22287249,,0,72.5,22.5,28.9,16.1
4/15/03,3.086536323,2.22287249,,0,73,22.77777778,27.2,18.3
4/16/03,3.058219476,2.22287249,,0.254,75.5,24.16666667,32.8,15.6
4/17/03,3.058219476,2.22287249,,0,71,21.66666667,28.3,15
4/18/03,3.001585782,2.22287249,,0,73,22.77777778,27.2,18.3
4/19/03,2.888318394,2.22287249,,0,71.5,21.94444444,23.9,20
4/20/03,2.916635241,2.22287249,,0,70,21.11111111,26.1,16.1
4/21/03,2.916635241,2.22287249,,0,71.5,21.94444444,28.3,15.6
4/22/03,2.916635241,2.22287249,,1.016,64,17.77777778,19.4,16.1
4/23/03,2.916635241,2.22287249,,0,72,22.22222222,26.7,17.8
4/24/03,2.944952088,2.22287249,,0,80.5,26.94444444,35.6,18.3
4/25/03,2.944952088,2.228535859,,0,72.5,22.5,31.1,13.9
4/26/03,2.944952088,2.22287249,,0,72,22.22222222,31.7,12.8
4/27/03,2.944952088,2.22287249,,0,75,23.88888889,31.7,16.1
4/28/03,2.916635241,2.22287249,,0,76,24.44444444,30,18.9
4/29/03,2.916635241,2.22287249,,0,74,23.33333333,27.8,18.9
4/30/03,2.916635241,2.22287249,,0.254,77.5,25.27777778,30.6,20
5/1/03,2.916635241,2.22287249,,0,79.5,26.38888889,31.1,21.7
5/2/03,2.916635241,2.22287249,,0,81,27.22222222,32.2,22.2
5/3/03,2.916635241,2.22287249,,0,76.5,24.72222222,27.2,22.2
5/4/03,2.916635241,2.22287249,,0,82.5,28.05555556,33.3,22.8
5/5/03,2.916635241,2.22287249,,0,82.5,28.05555556,31.7,24.4
5/6/03,2.888318394,2.40976368,,0.762,78.5,25.83333333,27.8,23.9
5/7/03,2.888318394,2.387110202,,0,83,28.33333333,32.2,24.4
5/8/03,2.888318394,2.406931995,,0,85.5,29.72222222,34.4,25
5/9/03,2.888318394,2.242694282,,0,83.5,28.61111111,32.8,24.4
5/10/03,2.888318394,2.22287249,,0,82.5,28.05555556,31.7,24.4
5/11/03,2.888318394,2.22287249,,0.254,76.5,24.72222222,29.4,20
5/12/03,2.888318394,2.22287249,,14.224,67.5,19.72222222,22.8,16.7
5/13/03,2.888318394,2.22287249,,0,79.5,26.38888889,32.8,20
5/14/03,2.888318394,2.208714066,,0,84,28.88888889,35.6,22.2
5/15/03,2.860001547,2.208714066,,0,85,29.44444444,35,23.9
5/16/03,2.860001547,2.26534776,,0,87.5,30.83333333,37.2,24.4
5/17/03,2.860001547,2.26534776,,0,81,27.22222222,34.4,20
5/18/03,2.860001547,2.208714066,,0,80,26.66666667,34.4,18.9
5/19/03,2.860001547,2.208714066,,0,84.5,29.16666667,36.1,22.2
5/20/03,2.806199538,2.211545751,,0,73,22.77777778,28.3,17.2
5/21/03,2.772219321,2.12093184,,0.508,71,21.66666667,26.1,17.2
5/22/03,2.766555952,2.055803092,,0,75,23.88888889,29.4,18.3
5/23/03,2.758060898,2.041644669,,0,80,26.66666667,33.9,19.4
5/24/03,2.749565844,2.041644669,,0,83,28.33333333,35,21.7
5/25/03,2.746734159,2.041644669,,0,80.5,26.94444444,32.8,21.1
5/26/03,2.749565844,2.041644669,,19.05,76,24.44444444,30,18.9
5/27/03,2.749565844,2.041644669,,0,77,25,29.4,20.6
5/28/03,2.743902474,2.041644669,,0,75,23.88888889,31.7,16.1
5/29/03,2.743902474,2.041644669,,0,78.5,25.83333333,36.1,15.6
5/30/03,2.74107079,2.044476353,,0,87,30.55555556,38.3,22.8
5/31/03,2.74107079,2.092614993,,0,85.5,29.72222222,37.2,22.2
6/1/03,2.738239105,2.044476353,,0,83.5,28.61111111,35.6,21.7
6/2/03,2.74107079,2.041644669,,0,82.5,28.05555556,35,21.1
6/3/03,2.760892583,2.041644669,,0,82.5,28.05555556,35.6,20.6
6/4/03,2.772219321,2.041644669,,48.768,79,26.11111111,32.8,19.4
6/5/03,2.78354606,2.041644669,,21.59,75,23.88888889,28.3,19.4
6/6/03,2.775051006,2.041644669,,2.54,77,25,29.4,20.6
6/7/03,2.760892583,2.041644669,,0,77.5,25.27777778,32.2,18.3
6/8/03,2.752397528,2.041644669,,0,78.5,25.83333333,31.1,20.6
6/9/03,2.749565844,2.041644669,,0,81,27.22222222,33.9,20.6
6/10/03,2.749565844,2.041644669,,0.254,80,26.66666667,31.1,22.2
6/11/03,2.743902474,2.041644669,,0,86,30,35,25
6/12/03,2.738239105,2.041644669,,0.508,83,28.33333333,35,21.7
6/13/03,2.74107079,2.041644669,,40.386,80,26.66666667,33.3,20
6/14/03,2.763724267,2.653288564,,0,78,25.55555556,32.8,18.3
6/15/03,2.749565844,2.426753788,,1.524,77,25,28.9,21.1
6/16/03,2.738239105,2.316318085,,0,80,26.66666667,32.2,21.1
6/17/03,2.729744051,2.22287249,,0,80.5,26.94444444,32.2,21.7
6/18/03,2.721248997,2.22287249,,0,80.5,26.94444444,32.8,21.1
6/19/03,2.718417312,2.22287249,,0,82,27.77777778,34.4,21.1
6/20/03,2.658951933,2.140753633,,0,83,28.33333333,35,21.7
6/21/03,2.673110357,2.041644669,,0,85,29.44444444,35.6,23.3
6/22/03,2.675942042,2.041644669,,0,86.5,30.27777778,35.6,25
6/23/03,2.670278672,2.041644669,,0,88,31.11111111,36.1,26.1
6/24/03,2.661783618,2.041644669,,0,88,31.11111111,36.1,26.1
6/25/03,2.658951933,2.041644669,,0,88,31.11111111,36.7,25.6
6/26/03,2.64479351,2.041644669,,0,86,30,35,25
6/27/03,2.633466771,2.041644669,,0,82.5,28.05555556,32.8,23.3
6/28/03,2.627803402,2.041644669,,0,85.5,29.72222222,35.6,23.9
6/29/03,2.619308348,2.041644669,,0,85,29.44444444,34.4,24.4
6/30/03,2.607981609,2.041644669,,0,83,28.33333333,35,21.7
7/1/03,2.599486555,2.041644669,,0,85.5,29.72222222,36.7,22.8
7/2/03,2.593823185,2.041644669,,0,84.5,29.16666667,35,23.3
7/3/03,2.576833077,2.041644669,,0,85.5,29.72222222,35.6,23.9
7/4/03,2.568338023,2.061466462,,7.112,81,27.22222222,31.1,23.3
7/5/03,2.562674654,2.242694282,,1.524,76,24.44444444,28.3,20.6
7/6/03,2.557011284,2.860001547,,5.842,83,28.33333333,33.9,22.8
7/7/03,2.545684545,2.916635241,,2.032,82.5,28.05555556,32.2,23.9
7/8/03,2.537189491,2.860001547,,11.43,82.5,28.05555556,32.8,23.3
7/9/03,2.545684545,3.228120558,,0,82.5,28.05555556,32.8,23.3
7/10/03,2.537189491,3.284754252,,0,84.5,29.16666667,34.4,23.9
7/11/03,2.537189491,3.256437405,,0,88,31.11111111,36.7,25.6
7/12/03,2.534357807,2.944952088,,0,85.5,29.72222222,36.1,23.3
7/13/03,2.528694437,2.63913014,,0,85.5,29.72222222,37.2,22.2
7/14/03,2.525862752,2.460734004,,0,86,30,36.1,23.9
7/15/03,2.523031068,2.330476508,,0,82,27.77777778,31.1,24.4
7/16/03,2.523031068,2.237030913,,8.128,81,27.22222222,32.2,22.2
7/17/03,2.520199383,2.271011129,,0,84,28.88888889,35,22.8
7/18/03,2.511704329,2.197387327,,0,85,29.44444444,36.1,22.8
7/19/03,2.508872644,2.061466462,,0,86.5,30.27777778,36.1,24.4
7/20/03,2.503209275,2.041644669,,0,85.5,29.72222222,36.1,23.3
7/21/03,2.503209275,2.041644669,,0,86.5,30.27777778,36.7,23.9
7/22/03,2.491882536,2.041644669,,0,87.5,30.83333333,36.7,25
7/23/03,2.520199383,2.041644669,,0,82.5,28.05555556,32.8,23.3
7/24/03,2.511704329,2.041644669,,0,86.5,30.27777778,36.1,24.4
7/25/03,2.503209275,2.021822876,,0,85.5,29.72222222,36.1,23.3
7/26/03,2.497545905,1.883070326,,0,87.5,30.83333333,36.7,25
7/27/03,2.491882536,1.871743587,,0,87,30.55555556,36.7,24.4
7/28/03,2.483387482,1.871743587,,0,84.5,29.16666667,35,23.3
7/29/03,2.480555797,1.874575271,,0,86,30,37.2,22.8
7/30/03,2.472060743,1.871743587,,0,88.5,31.38888889,38.3,24.4
7/31/03,2.460734004,1.871743587,,0,88,31.11111111,37.8,24.4
8/1/03,2.449407266,1.854753479,,0,88.5,31.38888889,38.3,24.4
8/2/03,2.446575581,1.764139568,,0,88.5,31.38888889,38.3,24.4
8/3/03,2.438080527,1.713169244,,0,87.5,30.83333333,36.7,25
8/4/03,2.432417157,1.713169244,,0,88,31.11111111,38.3,23.9
8/5/03,2.423922103,1.713169244,,0,88,31.11111111,38.3,23.9
8/6/03,2.412595364,1.713169244,,0,89,31.66666667,39.4,23.9
8/7/03,2.406931995,1.713169244,,0,92.5,33.61111111,42.2,25
8/8/03,2.398436941,1.713169244,,1.016,93.5,34.16666667,43.3,25
8/9/03,2.384278517,1.713169244,,0,86,30,37.2,22.8
8/10/03,2.384278517,1.713169244,,5.588,87,30.55555556,37.2,23.9
8/11/03,2.372951779,1.713169244,,6.604,84,28.88888889,36.1,21.7
8/12/03,2.372951779,1.69901082,,0,80.5,26.94444444,32.8,21.1
8/13/03,2.375783463,1.69901082,,50.8,77.5,25.27777778,31.1,19.4
8/14/03,2.367288409,1.713169244,,3.81,75,23.88888889,27.8,20
8/15/03,2.330476508,1.713169244,,0,82.5,28.05555556,35.6,20.6
8/16/03,2.324813139,1.713169244,,0,88.5,31.38888889,36.7,26.1
8/17/03,2.319149769,1.701842505,,0,85.5,29.72222222,36.1,23.3
8/18/03,2.316318085,1.693347451,,0,87,30.55555556,37.2,23.9
8/19/03,2.310654715,1.687684081,,0,86,30,36.1,23.9
8/20/03,2.293664607,1.687684081,,0,86.5,30.27777778,36.1,24.4
8/21/03,2.279506184,1.679189027,,0,86,30,35.6,24.4
8/22/03,2.262516075,1.563089954,,0,83,28.33333333,34.4,22.2
8/23/03,2.245525967,1.5545949,,0,84,28.88888889,34.4,23.3
8/24/03,2.234199228,1.534773107,,0,85,29.44444444,36.7,22.2
8/25/03,2.22287249,1.523446369,,0,86.5,30.27777778,36.7,23.9
8/26/03,2.208714066,1.517782999,,0,86.5,30.27777778,36.7,23.9
8/27/03,2.194555643,1.517782999,,0,87.5,30.83333333,37.8,23.9
8/28/03,2.180397219,1.51211963,,0,87.5,30.83333333,37.2,24.4
8/29/03,2.16907048,1.509287945,,0,88.5,31.38888889,37.2,25.6
8/30/03,2.157743741,1.51211963,,0,88,31.11111111,36.7,25.6
8/31/03,2.146417003,1.529109738,,6.858,80.5,26.94444444,30,23.9
9/1/03,2.146417003,1.563089954,,4.318,79.5,26.38888889,29.4,23.3
9/2/03,2.129426894,1.563089954,,0,79.5,26.38888889,30,22.8
9/3/03,2.115268471,1.56025827,,0,85,29.44444444,34.4,24.4
9/4/03,2.101110047,1.557426585,,0,85,29.44444444,35.6,23.3
9/5/03,2.089783309,1.563089954,,0,83.5,28.61111111,33.3,23.9
9/6/03,2.07845657,1.5545949,,0,83,28.33333333,35,21.7
9/7/03,2.069961516,1.529109738,,0,79,26.11111111,34.4,17.8
9/8/03,2.055803092,1.381862134,,0,81,27.22222222,33.3,21.1
9/9/03,2.047308038,1.376198764,,0,81.5,27.5,35,20
9/10/03,2.038812984,1.393188872,,0.254,87.5,30.83333333,36.1,25.6
9/11/03,2.033149615,1.424337404,,16.002,82.5,28.05555556,35,21.1
