Date,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
4/1/1966,-0.764065854,2.80501261,28.18490084,45.55055187,-8.76319896,4.2882048,16.67668568,34.98265849,-11.75430605,0.99774,15.43665337,24.33774834,-16.57294667,,10.5784577,13.19639279,-7.975438752,,11.50351,33.43062259,-8.12820267,,23.65804661,32.2063234
5/1/1966,7.99010989,10.0449519,47.63535371,88.83715284,3.578355812,6.6168576,40.97030798,71.57276912,3.433233051,4.61034,28.61588228,70.19139346,-0.765931888,,8.330420607,53.03547549,1.805901194,,22.88732,59.95805181,4.995590845,,31.85071799,77.21888771
6/1/1966,14.55835229,30.0302969,68.55449863,115.3862734,11.62389235,82.705536,54.53243919,98.12524461,12.10445515,100.5444,56.09048107,98.88440522,9.067534483,,36.62117986,90.58317074,10.57017544,,31.70386,98.43539735,11.1889356,,39.76691295,101.4908583
7/1/1966,18.89000043,28.8927458,50.01776271,127.5684066,14.11965368,37.611648,77.5659371,99.29954847,13.44539481,54.9252,66.37554561,96.51992958,9.953106408,,47.72635114,84.82445041,12.00574178,,35.3607,91.98150041,13.8742103,,59.61551805,98.91630364
8/1/1966,16.11785822,28.5442169,55.44641569,99.48785548,12.48195272,20.068992,73.1097162,73.4303906,12.13546174,31.4748,64.76891274,70.68783865,8.085971748,,40.18409084,58.56452602,8.793302058,,39.29429,60.4475267,11.59409285,,55.21674144,77.56447587
9/1/1966,12.17049493,17.3092881,32.08919772,73.46538301,7.931727807,19.291392,42.43307944,47.05587575,3.841059603,27.4644,44.80394905,35.71824379,1.533266606,,37.2569514,25.75551066,4.66762376,,27.68142,36.04784806,7.40640599,,31.42396507,43.69967088
10/1/1966,-1.254725328,8.32632407,49.70384615,22.3421441,-4.890815671,14.0479488,45.10854207,14.58413616,-8.423298982,14.12856,35.90862762,8.794220007,-13.55090161,,20.67058335,5.050701592,-6.811802233,,28.50057,8.795693478,-3.509068138,,39.73748891,13.45998242
11/1/1966,-10.33329756,5.09672136,39.28825979,6.252197601,-20.14020477,5.0986368,35.07010427,5.061657268,-28.71216041,4.85244,22.9669321,1.751956653,-25.89940036,,46.92238383,0,-18.84290427,,37.98699,3.033492896,-19.72695572,,34.37876604,3.47920156
12/1/1966,-23.76719823,4.67380068,11.98291123,1.878736316,-28.83082952,4.705344,23.5253693,1.971098418,-34.87092207,3.26736,17.48984986,0.5692354,-31.59218437,,25.50066148,0,-24.918341,,16.17759,3.658692185,-20.18852043,,27.50061952,1.580948498
1/1/1967,-19.9032967,3.63992949,15.28223086,3.629725639,-25.73198408,4.9565952,19.08868467,1.817790684,-34.16538418,2.9034,15.83736266,0.175436477,-40.03587253,,21.19250611,1.360521137,-26.08070269,,20.5182,5.038118475,-25.1198832,,22.25740492,3.517803897
2/1/1967,-18.31505623,2.70710237,11.69200614,5.263077017,-24.6253688,4.9341312,13.08249915,2.938471584,-32.41685637,1.8432,9.754605306,1.021553384,-35.73346693,,11.7880556,0.712625293,-22.57049473,,21.33869,5.171292002,-22.81339532,,22.35226191,3.962395793
3/1/1967,-6.881703404,2.78530169,13.59494978,18.85379162,-12.33860062,4.9600512,16.04308792,15.69511979,-21.282059,1.40544,11.57411175,7.678145581,-24.80420803,,23.66312508,1.13066137,-16.07942553,,34.06357,14.39744877,-19.29717236,,24.2239817,14.0763724
4/1/1967,4.816758242,3.51984814,14.80683594,68.31099223,-3.272832558,3.3969024,17.38409702,42.68593261,-7.93118615,1.26468,13.03368994,30.11017415,-16.71222719,,13.5058721,14.26052086,-5.718341152,,26.71262,30.5933026,-6.770133274,,13.56196199,35.00915324
5/1/1967,9.988021549,18.8996339,36.95529275,107.5137929,4.463519714,43.0316928,43.47143947,77.52787703,3.688561225,18.09864,45.71923446,70.01782241,2.384368835,,22.05739213,60.52144364,2.941467577,,19.79336,67.39410371,3.52154734,,20.61309702,73.52055412
6/1/1967,15.28412066,18.9025627,52.77608173,126.100543,11.97353936,61.375104,62.88191936,96.99229099,13.02347983,104.3064,42.32985589,104.6983709,9.185370741,,28.52871563,91.82765678,10.80143541,,36.59981,97.58373206,10.33951715,,40.12809109,101.6805324
7/1/1967,19.39560654,12.3595932,83.85478194,124.309995,16.95054467,23.269248,62.40613459,106.2561297,16.06809128,29.1024,47.38807571,110.308487,9.976353097,,67.010842,78.93507621,11.22472152,,71.47528,80.59506065,13.22396104,,66.97480175,98.69966722
8/1/1967,14.80533031,8.43674034,54.83718235,89.21016484,10.98381553,13.986432,64.69424374,69.39062202,11.06225189,28.7748,63.40722833,67.55798259,6.604409013,,28.73535156,52.75590879,9.966347532,,75.37387,61.91595138,12.85299566,,36.90517725,84.98178288
9/1/1967,7.746758027,7.09622237,37.84015711,54.30494908,4.869428513,15.037056,35.10402366,40.24084778,3.309392168,23.49,38.59017535,35.02649095,1.505410846,,28.29473009,29.01403026,4.241626794,,31.6449,34.57416443,7.550083357,,37.72936339,45.05990382
10/1/1967,4.10049472,6.53594034,33.3983774,27.88466991,-0.550610179,13.440384,32.35854207,17.68214466,-4.862432564,19.44216,22.96415234,11.44069837,-10.56312625,,31.06787599,6.106813817,-6.253110359,,14.48164,13.3245614,-1.644093137,,38.32063204,15.89717201
11/1/1967,-7.399285822,3.17691336,16.63984482,6.49120859,-18.51747025,7.8247296,26.15186958,3.624277574,-24.67802482,4.99248,22.02980132,1.482841634,-29.46112342,,10.511343,1.124248543,-14.79250461,,37.51167,3.483253735,-11.66297788,,26.68071786,3.237104749
12/1/1967,-13.07862616,3.06705356,17.67267986,4.115164939,-22.41246187,5.3039232,18.69568381,0.858124644,-32.36646551,2.76624,17.38890352,0.218362429,-35.82585092,,21.582225,0.770340658,-21.19027238,,29.70281,3.475757727,-19.30665687,,24.25186998,2.424292845
1/1/1968,-19.71384572,3.61298441,20.94484032,2.502143013,-29.06165703,5.2952832,13.63720672,0.696852998,-37.40776923,2.66508,10.78772436,0.12504515,-31.80140359,,32.02665292,0.031062124,-25.33540639,,29.09387,4.207496315,-26.39642263,,31.30331477,1.547420965
2/1/1968,-15.89906636,3.03102915,14.70199498,5.406428863,-25.00501014,5.3277696,12.17929361,2.842260587,-29.6236595,2.10492,8.937639929,1.840216764,-30.75731737,,15.29707462,0.40100201,-21.66730525,,20.26906,4.181180647,-19.69783759,,11.32675308,5.898918837
3/1/1968,-5.399780005,3.01228475,27.72736092,20.38165002,-9.485228003,6.4703232,17.82746894,18.61991033,-15.00758556,1.86048,12.39547312,12.73780969,-24.60460961,,15.11208452,4.019438688,-12.86602871,,9.965072,17.77432217,-10.8781198,,17.79842217,15.63668854
4/1/1968,0.239065988,2.97245288,32.14649081,52.81318279,-2.977263718,6.6759552,29.24950827,42.9113699,-4.042865567,1.32912,22.68171941,37.26068633,-14.49699399,,7.022986402,18.70340535,-7.242583888,,11.59486,32.67942584,-5.543427783,,15.72320567,37.84442718
5/1/1968,10.27989032,14.4545736,31.24700592,111.8929704,4.002954149,22.0385664,33.6597724,75.36564002,3.778025168,32.16528,35.35846017,70.07754912,-1.130861699,,26.57110119,48.91663478,3.406220407,,24.11906,70.04417621,4.045423968,,24.1111439,73.21364519
6/1/1968,13.47494634,24.9007729,51.94014423,115.8346122,10.27854799,68.691456,57.08003673,93.66667231,11.38940444,75.8736,49.65714837,98.4382849,8.307815827,,47.069561,87.29458918,9.837161708,,38.20764,92.82296651,10.50848683,,52.62843998,96.33195163
7/1/1968,17.601922,18.8791322,81.51003606,117.8085165,16.52074552,41.078016,77.18057061,104.5199763,16.05352221,42.0696,47.06273517,110.9841078,10.16853727,,79.59659162,84.02304609,13.23349345,,38.2129,99.72903194,12.75881831,,56.85028433,97.29151792
8/1/1968,15.35967012,11.7621153,32.73331044,99.98351648,11.52601156,16.95168,59.4258239,72.18600552,11.49723082,24.3972,52.14341887,70.79049221,9.163727846,,40.43679547,58.4092192,10.31499203,,41.93305,70.03429027,10.68602459,,38.96499374,73.1440125
9/1/1968,6.595054945,9.57048407,49.27114526,50.76098901,2.876107963,14.746752,47.04087889,35.79576202,3.195063509,20.6388,43.55624436,32.83022188,2.113426805,,18.71272428,28.91783751,2.630781499,,28.05172,34.88517214,5.448169473,,43.85459816,36.3044919
10/1/1968,-0.594725288,7.25203525,31.48448231,26.72983392,-4.45131676,12.175488,23.46613329,15.72299318,-8.304575792,14.23512,21.82543695,10.94984858,-13.92324688,,20.25244434,5.255711802,-7.018660599,,17.94578,11.21339728,-1.490183089,,30.10302001,17.24084859
11/1/1968,-15.16802241,2.94726508,39.8338513,5.141208691,-22.6682096,,24.00438544,5.292871141,-29.24942853,3.80376,19.90993283,0.894039735,-29.52204409,,7.337494325,0.913827701,-16.73668324,,18.46485,4.000000292,-12.53693876,,28.74400042,3.796173197
12/1/1968,-23.52714414,3.40152407,27.39262105,1.236593381,-30.7746317,,18.4281107,2.094540723,-37.65815727,3.2022,13.58497328,0.162372079,-37.79137963,,13.09603191,0.441082188,-28.13875598,,18.69539,4.548644338,-25.20623993,,17.41772094,3.112895096
1/1/1969,-27.97928614,2.77241492,8.822780735,4.500110098,-35.26127218,,11.68709733,1.612716915,-40.25111473,2.74788,11.36626209,0.222095134,-28.44849856,,43.52206757,0,-32.13460987,,11.4927,3.619138605,-33.25482594,,13.14202789,3.365640599
2/1/1969,-25.53346068,2.11928949,14.80710637,3.333846107,-34.25093329,,8.70363492,2.846756638,-40.40337146,1.59336,6.294376858,1.122697273,-35.96853473,,16.19292491,2.491382637,-23.37910873,,9.258581,5.876874276,-21.21913673,,13.63124413,7.771047684
3/1/1969,-13.48846261,2.29384678,19.79865428,15.51873689,-17.05478409,,13.42392973,15.11772615,-23.77236746,1.33884,7.13932566,8.083142799,-29.85431018,,3.345791436,3.037875846,-14.83046127,,11.28884,15.74226596,-14.61722162,,16.89270529,17.06289455
4/1/1969,-0.436703256,2.40514169,29.44076022,45.3824208,-6.169300312,,21.51505299,37.48940176,-10.34208261,1.018188,16.79050059,27.63034184,-15.59859856,,9.602384456,17.39879723,-3.304625199,,7.500749,38.72248745,-1.869800333,,26.1101494,42.30199728
5/1/1969,5.418681319,4.77220881,53.51783568,77.81681485,2.659730376,,34.03400721,70.53146592,1.9092717,1.382112,17.72247281,66.82450331,-0.862725451,,14.58040104,48.61222445,4.480063796,,13.91831,77.38134454,4.272462562,,23.07333838,77.21115564
6/1/1969,14.38434066,26.8279322,57.21722184,120.5934146,11.86326369,103.324032,48.1609365,100.8285164,10.80927105,81.93456,49.23730528,94.24263198,8.899399385,,20.83949931,94.02805611,12.12998405,,17.00611,113.1004691,10.55707203,,27.63285489,104.2587306
7/1/1969,20.13318595,32.6006237,72.06278331,127.8068681,17.60423942,23.445504,52.91257727,112.0221015,15.63413653,45.7488,53.16307947,107.3372612,11.56813529,,40.66390594,93.06212425,10.86427495,,57.94603,80.41212845,12.99259616,,58.76714446,100.1929322
8/1/1969,13.10785757,30.3952271,70.96451751,79.35829837,12.06268565,17.995392,80.81014672,70.40604114,13.68392535,24.9804,37.87328793,75.35930254,9.689580333,,20.17460898,60.81963928,6.261563777,,51.25396,54.86060485,10.63885224,,73.02013773,71.24584027
9/1/1969,8.762033182,20.2527458,36.5554387,53.52857384,4.204816893,16.142976,53.45171002,35.04816956,2.074774056,18.1296,50.87835829,28.72486278,2.274949802,,33.0191007,25.68937802,4.480383087,,19.62231,41.54545688,5.25549093,,46.02604927,34.4326117
10/1/1969,-0.858186827,9.14814915,58.56318681,16.35846091,-5.220745148,10.5408,27.74089043,13.15857345,-9.079951719,10.9998,21.39045097,7.452318223,-13.53507014,,19.59945868,6.00120231,-2.577512117,,14.77179,15.87575788,-1.358652328,,14.13810452,17.40590588
11/1/1969,-5.941703511,4.66208542,33.9046875,8.164285513,-14.38747767,,30.88816885,4.08670532,-25.88187886,3.1428,21.72064316,0.614087899,-30.61803685,,18.5675746,1.250500956,-18.35390812,,20.96796,2.78947383,-13.28186421,,35.41774703,3.301996748
12/1/1969,-17.14791166,6.4407539,14.50309281,1.543186917,-24.89325927,,20.41886942,0.792421308,-34.89765202,2.1942,15.76314861,0.175436477,-34.61944201,,15.45929848,1.956913946,-16.08692185,,13.61887,2.037001444,-14.55449251,,16.83916391,2.269550946
1/1/1970,-19.99000043,4.88613966,26.44489397,2.827472527,-27.17328245,,20.92304412,1.300128513,-36.87814664,2.06964,9.406966107,0.149307646,-34.03346537,,14.01478934,0.062124248,-27.32504112,,10.80995,4.647527911,-25.51530652,,18.97065911,2.633194636
2/1/1970,-15.61219845,3.52219119,18.45524124,5.607692777,-24.98426461,,15.32465027,3.051766162,-33.09355951,1.44324,10.57732658,1.822275712,-33.40380762,,15.79108216,1.088577133,-16.56762423,,17.50384,4.072727136,-18.95024893,,18.32159393,4.262895175
3/1/1970,-9.848407452,3.1496461,15.19661101,15.19510947,-18.54046243,,4.836371214,13.02915791,-22.63546057,1.29888,8.681752333,7.222757375,-27.17615309,,10.80350643,3.640481104,-11.57974482,,12.59987,16.1031904,-13.9148912,,18.58174594,16.33045114
4/1/1970,1.174945001,3.6288,39.21004894,53.75274323,-4.482080674,,26.65087107,40.62042295,-8.686936169,1.098,21.1948398,27.9265538,-15.49719458,,5.400541317,13.99599308,-5.948006613,,13.09976,31.93301552,-3.760898584,,16.69817208,41.22878901
5/1/1970,7.39010989,8.71527051,40.74178829,91.52323843,2.501156414,,37.69977069,72.05856835,1.217459479,2.471292,37.29940313,63.25604693,0.245490997,,19.48785657,54.25931636,3.791547127,,19.03727,74.78565076,4.330615559,,32.39113692,75.49867266
6/1/1970,13.77796832,31.057139,59.49493046,115.2873642,11.04881182,74.196864,59.35867754,94.62813478,11.23136712,84.9564,54.68922618,95.24323226,10.66873787,,18.73557271,102.9919898,8.983572879,,42.69269,87.5215346,12.02845355,,55.18725219,104.1539004
7/1/1970,17.19846218,33.271322,59.71551339,116.8325308,16.26743638,37.798272,68.80479287,104.7927386,17.41372738,52.038,41.39923709,112.8523215,10.30480981,,37.14643349,86.12284872,11.46794321,,54.72294,86.81977671,13.96314411,,51.38680353,105.6888519
8/1/1970,14.10659448,30.2048542,74.58763736,84.51588577,11.35600564,19.408896,74.1573288,68.80525779,10.57194579,20.4552,69.14792012,66.78904457,6.569940173,,57.26334309,53.57595342,9.121053255,,54.89627,58.89011647,12.14118071,,63.21508504,75.75141305
9/1/1970,11.16637406,15.5871458,28.63791638,63.27197802,5.307193822,17.318016,44.57927906,39.17919357,4.544732265,23.6412,41.33151151,33.37206414,3.344889975,,19.27569201,29.49499218,1.236204108,,41.78182,29.23444976,4.593677286,,49.87799001,35.93011586
10/1/1970,-0.112692294,8.9085722,40.56434152,21.4002202,-6.109377509,12.2370048,27.92210079,14.32132281,-10.78795953,16.01244,31.06031523,7.517639748,-14.05110318,,21.12414673,1.677354828,-9.562520248,,43.62019,11.277671,-2.859650826,,35.25056735,17.59417826
11/1/1970,-10.30225361,5.40717559,40.41160285,5.917582921,-16.91971741,,23.8909938,3.015414258,-25.18242023,2.06028,16.92512864,0.54003615,-29.52545129,,22.89839836,0.270541082,-15.35183351,,43.10193,4.272727419,-14.69334475,,20.08646898,2.548253064
12/1/1970,-17.77181383,5.13772475,22.98932435,2.762747201,-25.1495163,,18.88583313,1.001477261,-34.19386147,3.42936,14.56893555,0.317278748,-33.2456906,,16.3233283,0,-24.44146855,,34.64467,4.227272727,-24.08943428,,26.54365512,3.597753744
1/1/1971,-15.52906508,4.56309153,35.35739183,3.631428779,-24.04515394,,23.90294587,2.018882497,-35.07026076,2.46744,12.36601515,0.293016252,-35.64348619,,22.92583213,0,-34.23125997,,12.25343,2.986283967,-29.57246386,,26.19733736,2.679617344
2/1/1971,-22.19802112,3.13265898,11.77777408,3.587692261,-30.23391588,,6.698735173,3.431214202,-34.94485156,1.62072,6.814846455,1.554244508,-34.86292507,,9.450421351,3.069338934,-22.72791131,,23.59734,5.006060879,-20.04450915,,21.72607666,5.131780793
3/1/1971,-12.01093428,2.88224542,21.64936899,12.76450591,-17.91117609,,15.69884995,11.76885108,-22.39644557,1.5174,11.43360551,7.394461396,-28.03025974,,8.264289321,3.118637559,-20.19314132,,9.832903,11.90558229,-16.07071547,,15.85774631,16.07254607
4/1/1971,-0.128461565,2.78705898,29.0296596,46.14065854,-4.906037377,,19.29937756,40.83815029,-8.972004816,1.14624,15.34440143,28.42685174,-14.41142343,,4.514128354,14.30260484,-8.014513712,,14.58525,30.33014471,-3.914143339,,18.06976797,41.39600909
5/1/1971,7.749230555,11.3626251,55.49263822,86.62116216,4.38850347,,35.62081527,74.08542554,3.954485191,5.64984,30.04387182,69.07158612,-0.472344714,,7.997274823,55.7378803,2.296810363,,17.34493,64.00734135,6.188103243,,20.80890677,89.44351333
6/1/1971,14.73516484,34.9231729,64.78843149,114.3164787,12.14290427,85.200768,55.1140916,93.02120025,12.52480504,83.6532,43.41130155,98.6170999,7.883767535,,27.53043979,82.10621683,11.05725662,,27.05939,103.3062248,12.20723842,,55.38156693,105.6139791
7/1/1971,17.94324133,38.6661966,59.99923163,117.9345671,14.6017331,24.285312,91.38709257,94.47334618,16.0037334,31.6584,68.01976407,101.9435225,12.2743485,,24.48304813,91.64568835,12.29920271,,44.65872,92.04577111,14.31530782,,52.4128202,106.3748651
8/1/1971,14.68818681,34.3491254,74.86821772,82.3390676,13.31708489,15.151104,60.91512123,74.42588019,12.37080096,27.792,63.32023254,71.27946929,8.640681754,,26.14025903,61.82605286,9.185645777,,53.55586,61.01611328,12.75116505,,50.64190969,81.30923965
9/1/1971,10.93813208,18.2904407,30.89263607,67.93021334,5.773475132,16.167168,55.27667891,38.39884675,5.440036358,34.7148,42.57915977,35.96568421,1.406412924,,26.17895752,30.51703444,3.279744661,,41.00142,30.61722605,5.738685849,,44.39176296,39.43676839
10/1/1971,1.595384535,9.06379932,41.69560869,29.87411922,-2.446178674,14.554944,34.92203055,18.84489403,-6.236664425,18.11088,28.49140437,11.16074654,-12.14508998,,18.81184439,5.286773452,-6.979266348,,38.94958,11.8215314,-1.794925125,,29.65656628,18.75474399
11/1/1971,-4.262856821,5.92030373,31.34443896,7.997802399,-11.67424585,8.1053568,28.86354468,3.761079233,-21.05532953,3.77892,18.69361219,0.827212509,-27.951303,,24.82114228,1.196392763,-18.71180348,,20.64641,3.387559955,-14.644593,,31.36183679,5.23128135
12/1/1971,-13.71093428,5.21914576,29.26688487,1.778241914,-25.0002559,6.6849408,18.78588883,0.740655121,-32.93888988,3.69288,14.54267949,0.265021086,-34.78236943,,20.97707524,0.397595196,-24.10558245,,34.53826,4.148165567,-25.03843529,,22.03853102,3.824708897
1/1/1972,-25.5478022,4.27636068,22.87024167,1.316648404,-29.5448303,,15.33201118,1.361849589,-38.56797251,3.16188,10.52754365,0.378868137,-38.63727455,,16.59156203,0.80761529,-29.93078088,,21.48975,3.475757727,-28.81896709,,21.67138427,2.99683872
2/1/1972,-17.65505452,3.46156475,22.93902172,4.608132063,-24.42594683,,13.49009137,3.101156069,-32.49385724,2.50236,7.05096939,1.388019266,-29.85330622,,19.81040205,0.005811623,-26.61642743,,11.05659,5.869378061,-26.69401096,,25.42313687,6.962895322
3/1/1972,-12.17467054,3.19152814,19.35177498,11.37120838,-15.50899165,,11.8255108,15.94200531,-20.85093458,1.88172,7.618861943,9.370921246,-26.16653228,,6.530440764,3.702605116,-21.20302999,,15.33604,11.6830935,-15.2874376,,25.06184624,12.81006687
4/1/1972,2.540439614,2.86994441,29.31418484,52.05659502,-3.085420681,,17.17741826,45.29479863,-7.304997343,1.40976,20.16909759,29.86634734,-13.9262529,,5.873867364,17.39278667,-11.04720987,,15.27014,27.19138698,-8.089600828,,28.85744796,33.22462441
5/1/1972,7.049341089,9.99223322,35.52276356,91.83325008,2.673731535,,37.35463833,70.74251961,1.766526307,2.62404,23.58665243,63.03395818,-0.208817644,,22.31314582,50.40140205,2.595534329,,13.69976,68.32361171,4.637271215,,23.40006619,81.38918595
6/1/1972,14.66681297,29.6542373,73.96320398,107.759339,12.72447013,81.68256,35.15496548,99.65703652,10.04714075,68.5764,31.03074202,95.75435779,6.369338775,,23.32421092,80.56714014,9.680223285,,39.76362,91.84210526,11.48535806,,51.35192117,101.1264571
7/1/1972,16.08703425,31.9826441,68.92044986,109.028022,14.46210662,23.901696,78.30119019,94.32999941,14.27128212,38.3868,60.93264129,98.43479285,11.49198397,,35.0686999,89.27254509,12.976874,,40.81747,99.32360567,12.95807037,,58.73062526,101.6423486
8/1/1972,14.55395561,26.9890169,52.07735663,86.32988845,11.76236477,17.318016,72.60329861,67.92524279,10.21240264,33.6852,62.1891227,64.96935763,7.516633854,,57.4366115,51.96693387,10.87527957,,44.5029,63.91834372,12.99850347,,39.78567469,80.00940226
9/1/1972,6.537362637,13.1738034,44.39001116,49.17362557,3.978162821,17.473536,43.95614563,38.18111942,3.866887358,29.5236,39.21166184,32.97471756,0.97134271,,39.1948663,27.54709676,1.876395534,,46.38381,29.34928346,2.390848626,17.2704,40.30243766,33.5166365
