date,Onega_discharge,Onega_temp,Onega_prcp,Pur_discharge,Pur_temp,Pur_prcp,Yana_discharge,Yana_temp,Yana_prcp
12/26/2013,,1.65,0.45,,-12.95,3.85,,-43.2,0.6
12/27/2013,,1.25,2.35,,-9.35,5.75,,-48.5,0
12/28/2013,,1.05,2.9,,-13.7,3.1,,-48.5,0.4
12/29/2013,,1.5,1.6,,-16.2,4.35,,-49.6,0
12/30/2013,,1.25,3,,-17.4,5,,-40.8,0.5
12/31/2013,,0.95,1.05,,-18,1.05,,-34.9,0.4
1/1/2014,,-0.15,4.15,,-27.3,0.55,,-37.3,0
1/2/2014,,-4.2,0.45,,-37.15,1.05,,-41.2,0
1/3/2014,,-4.4,0.15,,-38,0.4,,-43.6,0.3
1/4/2014,,-3.7,0.35,,-22.15,0.7,,-47.9,0
1/5/2014,,-2.2,2,,-19.8,0.8,,-45.4,0.6
1/6/2014,,-1,0.4,,-26.45,0.4,,-44.1,0
1/7/2014,,-0.75,1.45,,-20.05,2.1,,-39.1,0.4
1/8/2014,,-0.8,1.15,,-15.6,2.35,,-33,0.2
1/9/2014,,-2.05,2.15,,-14.45,2.25,,-35,0.5
1/10/2014,,-7.1,4.05,,-16.6,4.3,,-42.1,0.3
1/11/2014,,-10.85,6.5,,-33.75,0,,-45.4,0
1/12/2014,,-14.2,3.65,,-30.95,0,,-41.7,0
1/13/2014,,-15.35,1.5,,-18.8,2.55,,-48.3,0
1/14/2014,,-14.5,0.4,,-10.2,4.15,,-46.2,0.2
1/15/2014,,-16.9,0.25,,-16.15,1.3,,-50.8,0
1/16/2014,,-15.85,0.65,,-13.45,2.05,,-51.1,0
1/17/2014,,-18.1,0.25,,-23.35,0.65,,-51.5,0
1/18/2014,,-19.9,0.7,,-33.8,0.2,,-52,0
1/19/2014,,-16.15,0.55,,-20.65,2.7,,-51.1,0
1/20/2014,,-14.15,1,,-20.5,1.25,,-53.2,0
1/21/2014,,-17.5,0.25,,-29.1,0.35,,-54.5,0
1/22/2014,,-17.05,0.1,,-31.9,0.95,,-54.2,0
1/23/2014,,-14.35,0.15,,-33.6,0.1,,-55.2,0
1/24/2014,,-16.9,0.35,,-38.75,0,,-54.8,0
1/25/2014,,-14.15,0.55,,-44.25,0.1,,-54.4,0
1/26/2014,,-14.2,0.6,,-46,0,,-53.5,0
1/27/2014,,-15.1,0.4,,-45.25,0.15,,-51.4,0.5
1/28/2014,,-23.3,0,,-44.1,0,,-53.4,0
1/29/2014,,-18.2,0,,-39.45,1.1,,-48.3,1.7
1/30/2014,,-18.35,0,,-35.8,0.55,,-42.2,2.1
1/31/2014,,-22.9,0,,-41.05,1.75,,-38.4,2.3
2/1/2014,,-17.9,0,,-27.75,0.95,,-44.9,0.4
2/2/2014,,-8,3.05,,-24.65,0.1,,-54.5,0
2/3/2014,,-6.5,1.5,,-23.55,0.55,,-56.9,0
2/4/2014,,-3.05,2.35,,-23.8,0.4,,-57,0
2/5/2014,,-0.7,0.8,,-21.95,0,,-55.9,0
2/6/2014,,-2.4,0.25,,-20.8,0.1,,-54.5,0
2/7/2014,,-5.3,0.25,,-24.6,0,,-45.9,0.7
2/8/2014,,-6.65,0.25,,-27.85,0,,-40.6,1
2/9/2014,,-3.5,3.4,,-26.1,0,,-31.3,4.5
2/10/2014,,-0.9,0.35,,-26.45,0,,-33.8,1.6
2/11/2014,,-1.65,1.45,,-28.6,0,,-37.2,0
2/12/2014,,-3.05,4.35,,-28.9,0.1,,-34.9,0.6
2/13/2014,,-3.85,2.15,,-31.55,0,,-37.5,0
2/14/2014,,-2.4,1.95,,-27.6,0.1,,-32.3,0.6
2/15/2014,,-4.3,1.15,,-25.55,0.25,,-30.1,1.5
2/16/2014,,-4.95,0.3,,-27.45,0,,-28.4,0.4
2/17/2014,,-0.8,5,,-28.85,0.4,,-34.3,0
2/18/2014,,0.05,4.35,,-35.9,0.25,,-43.2,0
2/19/2014,,-2.15,2.15,,-35,0.3,,-47.4,0
2/20/2014,,-6.05,1.2,,-38.1,0,,-48.3,0
2/21/2014,,-13.8,0.4,,-40.55,0,,-44.2,0
2/22/2014,,-14.55,0.75,,-38.8,0,,-45.6,0
2/23/2014,,-2.6,5.05,,-33.55,0.25,,-47.1,0
2/24/2014,,1.8,2.7,,-23.35,0.1,,-46,0
2/25/2014,,3.6,0,,-23.25,0,,-47.1,0
2/26/2014,,0.9,0,,-21.05,0.4,,-47.4,0
2/27/2014,,-1.45,0,,-15.05,1.7,,-46.1,0
2/28/2014,,-4.65,0,,-16.7,0.75,,-46,0
3/1/2014,,-3.5,0,,-14.5,1.25,,-45.6,0
3/2/2014,,-3.6,0,,-10.9,2.85,,-45.3,0
3/3/2014,,-4.3,0.2,,-10.7,0.5,,-44.6,0
3/4/2014,,-1.8,2.7,,-11.95,0.35,,-33.2,0
3/5/2014,,-0.35,0.45,,-9.5,1.3,,-32.4,0.6
3/6/2014,,-1.35,0,,-9.55,1.1,,-38.9,0
3/7/2014,,0.3,1.1,,-11.7,0.6,,-32.8,0
3/8/2014,,1.9,1.8,,-17.6,0.3,,-37.7,0
3/9/2014,,2.75,1,,-19,0,,-38.9,0
3/10/2014,,3.8,0,,-2.95,1.75,,-36.3,0
3/11/2014,,2.4,0,,0.1,2.4,,-35,0
3/12/2014,,0.3,1.15,,-0.35,1.55,,-30.5,0
3/13/2014,,1.95,0,,-5.15,0.9,,-23.8,0
3/14/2014,,0.75,3.65,,-1.15,2.3,,-22.6,0
3/15/2014,,0.25,1.8,,-4.5,5.45,,-23.7,0
3/16/2014,,-3.15,6.6,,-7.25,2.35,,-26.3,0
3/17/2014,,-5.85,2.95,,-2.8,0,,-26.5,0
3/18/2014,,-8,1.15,,-0.1,0,,-27,0
3/19/2014,,-11.85,0,,-3.15,1.2,,-26.9,0
3/20/2014,,-11.4,0,,0.4,3.55,,-15.3,2.2
3/21/2014,,-7.7,2.35,,-2.9,1.3,,-17.5,0.2
3/22/2014,,1.85,0.15,,-7.75,0.3,,-17.3,0
3/23/2014,,2.5,0,,-4.2,0.5,,-7.8,0
3/24/2014,,3.6,3.2,,-8.55,0.15,,-11.8,0.4
3/25/2014,,1.75,0,,-6.8,6,,-15.7,0
3/26/2014,,-0.5,0,,-14.15,0.15,,-22.1,0
3/27/2014,,0.8,0,,-15.05,0.3,,-19.6,0
3/28/2014,,-1.9,0,,-17.7,0.1,,-19.2,0
3/29/2014,,-5.8,0.35,,-20.55,0.2,,-21.7,0
3/30/2014,,-1.35,1.6,,-19.4,0,,-21.7,0
3/31/2014,,-5.65,0,,-8.25,1.9,,-21.5,0
4/1/2014,,-5.25,0,,-3.25,7.65,,-21.7,0
4/2/2014,,-5,0,,-7.15,0,,-21.2,0
4/3/2014,,-2,1.3,,-3.65,2.6,,-9.2,0
4/4/2014,,-4.65,0,,0.4,0.15,,-10.6,0.2
4/5/2014,,-3.75,0.25,,-2.85,0.15,,-10.2,0
4/6/2014,,0.1,0.6,,-1.65,0.75,,-12.2,0
4/7/2014,,-3.25,0.65,,2.15,0.55,,-3.5,4.1
4/8/2014,,-1.85,0.2,,0.6,6.25,,-6.9,0
4/9/2014,,-3,0,,-3.95,0.4,,-16,0
4/10/2014,,-4.2,0,,-13.95,0.35,,-3.6,0
4/11/2014,,0.05,0,,-15.5,0.1,,1.2,0
4/12/2014,,3.45,0,,-8.85,0.15,,6.7,0
4/13/2014,,4.75,0,,-0.75,0.4,,1.3,0
4/14/2014,,5.4,1.25,,2.7,0.25,,-7.1,0
4/15/2014,,4.35,5.75,,3.85,0.75,,-4.8,0
4/16/2014,,2.55,3.75,,3.7,1.35,,-3,0
4/17/2014,,2.65,0,,2.5,4.25,,1.8,0
4/18/2014,,7.05,0,,1.35,1.85,,-8.5,0
4/19/2014,,7.9,0.45,,3.1,1.2,,-9.9,0
4/20/2014,,8.35,0,,0.25,3.35,,-5.2,0
4/21/2014,,4.5,0,,-3.8,2.55,,-1,0
4/22/2014,,8.75,0,,-7.55,0.8,,0.8,0
4/23/2014,,2.65,0.3,,-1.45,3.85,,2.2,0
4/24/2014,,1.35,0,,-1.35,0.25,,2.4,0.3
4/25/2014,,3.2,0.15,,-5.75,0,,0.5,0
4/26/2014,,0.55,0,,-6.35,5.25,,0,0
4/27/2014,,4.45,0.8,,-7.55,1.4,,-0.9,0
4/28/2014,,5.25,4.7,,-11.65,0.35,,-1.5,0
4/29/2014,,6.2,2.6,,-10.75,0.5,,1.1,0
4/30/2014,,5,2.85,,-8.6,1.9,,1.6,0
5/1/2014,,0.8,0,,2.85,0.1,,-7,0
5/2/2014,,0.95,7.35,,5.4,1.25,,-9,0
5/3/2014,,0.9,2.55,,1.3,0,,-6.5,0
5/4/2014,,2.05,3.45,,3.1,0.35,,3.7,0
5/5/2014,,2.4,5.5,,-3.65,19.6,,1.5,0
5/6/2014,,0.35,10,,-2.6,0.1,,5.8,0
5/7/2014,,-1.25,7.55,,4.85,5.15,,3.8,0
5/8/2014,,0.8,0,,5.15,4.55,,2.2,0
5/9/2014,,2,6.2,,0.1,0.95,,-0.7,0
5/10/2014,,6.5,1.5,,0.15,1.25,,0.1,0
5/11/2014,,12.1,2.05,,1.5,0,,3.2,0
5/12/2014,,10.05,4.25,,4.35,3.4,,-3.1,2.6
5/13/2014,,15.05,5.35,,4.5,9.05,,-6,0.5
5/14/2014,,12.35,3.15,,1.85,0.55,,-1.6,0
5/15/2014,,3.6,1.1,,6.75,0.3,,5.2,0
5/16/2014,,6,0,,2.85,2.3,,8.9,0
5/17/2014,,11.6,0,,-1.05,0.3,,12.7,0
5/18/2014,,15.3,0,,1.1,0,,10.5,2.1
5/19/2014,,18.3,0,,6.55,0.8,,-1.1,1.1
5/20/2014,,22.8,1.85,,1.55,3.1,,5.3,0
5/21/2014,,21.55,0.9,,-0.25,0.35,,10.3,0
5/22/2014,,17.95,7.5,,3.05,1.15,,11.7,0
5/23/2014,,18.25,0,,2,0.15,,12.9,0
5/24/2014,,21.6,0,,0.6,2.75,,11.2,1.3
5/25/2014,,17.6,2.05,,-1.6,1.35,,10.8,0
5/26/2014,,7.95,1.1,,-0.6,0.15,,10.6,4.1
5/27/2014,,6.1,0.35,,0.35,2.55,,9.8,0
5/28/2014,,9.25,0,,3.45,1.75,,6.2,4.4
5/29/2014,,15.1,0,,2.25,1.65,,6.5,0
5/30/2014,,16.4,0.55,,1,0.15,,10.9,0
5/31/2014,,16.4,0.65,,0.95,0,,15.8,0
6/1/2014,,16.4,10.2,,1.5,0,,16,0
6/2/2014,,12.25,2.2,,4.7,9.6,,13.4,10
6/3/2014,,14,2.45,,4.5,7.5,,9.6,5
6/4/2014,,17.55,3.6,,1.65,1.25,,8.1,3.2
6/5/2014,,19.15,0,,3.95,1.5,,12.9,0
6/6/2014,,20.45,0,,2.85,0.35,,15.6,0
6/7/2014,,21.95,0,,3,2.3,,18,0
6/8/2014,,20.1,3.4,,5.35,4.25,,17.4,0
6/9/2014,,14.95,2.05,,4.75,0.8,,17.1,0
6/10/2014,,12.75,0.3,,7.3,2.25,,18.6,0
6/11/2014,,16.2,0,,7.4,0.3,,21,0
6/12/2014,,17.35,0,,6.95,0,,15.2,0
6/13/2014,,17.9,0,,11.55,0,,14.3,2.5
6/14/2014,,13.5,0.5,,15.4,0.6,,16,0.7
6/15/2014,,7.6,1.05,,23.15,0.5,,13.2,0
6/16/2014,,11.05,0,,23.55,0.6,,13.4,6.5
6/17/2014,,11.75,4.75,,18.9,4.45,,14.4,1.4
6/18/2014,,9.15,4.75,,11.9,1.25,,12,0
6/19/2014,,8.95,4.35,,11.7,0.65,,14.7,0.3
6/20/2014,,9.5,4.65,,15.45,2.35,,15.4,6.1
6/21/2014,,12.25,2.9,,16.4,0,,13.6,0.3
6/22/2014,,14,1,,20.3,0,,14.3,2.9
6/23/2014,,12.35,2,,22.65,0,,13.6,0
6/24/2014,,6.3,25.6,,25.35,0,,13.1,2.2
6/25/2014,,5.8,2.2,,22.5,1.75,,7.2,12.9
6/26/2014,,6.25,0.5,,20.65,10.8,,4.2,0
6/27/2014,,7.85,1.1,,17.1,3.85,,4.4,0.9
6/28/2014,,8.85,0,,12.65,3.9,,7.4,0.1
6/29/2014,,10.45,0,,15.1,1.55,,11.9,0
6/30/2014,,10.95,0.15,,17.7,0,,16,0
7/1/2014,,13.2,3.95,,19.8,0,,13.9,0.5
7/2/2014,,17.7,2.55,,21.15,0,,12.1,0
7/3/2014,,15.8,8.75,,20.05,0,,8.9,0
7/4/2014,,16.1,1.95,,18.45,0,,10.4,0
7/5/2014,,16.25,2.75,,21.3,0,,14.4,0
7/6/2014,,17.25,1.55,,23.25,0,,17.2,0
7/7/2014,,16.55,0,,21.85,2.1,,18.5,0.1
7/8/2014,,18.2,0,,13,18.35,,18.9,0
7/9/2014,,15.75,0.05,,11.5,0.55,,18.9,0
7/10/2014,,10.6,0,,11.6,11.75,,20.7,0
7/11/2014,,13.35,0,,9.85,1.9,,23.1,0
7/12/2014,,18.6,0,,12.55,0.2,,22.8,2.6
7/13/2014,,20.45,0,,13.7,0,,17,0.2
7/14/2014,,21.1,0,,14.7,0,,20.3,0
7/15/2014,,22.9,1.2,,10.3,0,,16.7,0
7/16/2014,,19.45,10.3,,9.8,0.15,,14.3,0
7/17/2014,,16.55,1.65,,10.5,24.8,,22.2,0
7/18/2014,,17.8,0,,12.6,4.6,,23.7,0
7/19/2014,,18.5,0,,17.25,0.95,,25.8,0
7/20/2014,,18.2,0,,15.85,0.3,,12.4,7.3
7/21/2014,,17.3,0,,19.1,0,,10.3,0
7/22/2014,,17.1,0,,20.65,0,,15.1,0
7/23/2014,,18.35,0,,19.35,5.75,,17.1,0
7/24/2014,,13.95,0,,18.8,0.4,,15.4,0
7/25/2014,,16.75,4,,16.75,2.4,,12.5,0.8
7/26/2014,,15.7,0,,14.5,0,,11.7,0.3
7/27/2014,,17.25,2.1,,14.45,0.25,,14.5,0
7/28/2014,,19.65,3.85,,13.65,0.5,,15.6,0
7/29/2014,,21,4.05,,10,0,,14.4,0
7/30/2014,,16.4,0,,12.8,0,,16.3,0
7/31/2014,,15.65,0,,13.15,1.55,,17.8,0
8/1/2014,,21.2,3.75,,11.15,0,,17.4,0
8/2/2014,,21.4,0,,14.15,0,,18.1,0
8/3/2014,,19.65,0,,18.7,0,,17.7,0.1
8/4/2014,,19.85,0,,18.55,0,,18.4,0.9
8/5/2014,,20.8,0,,14.45,0,,13.3,5.4
8/6/2014,,21.4,0,,12.7,27.35,,9.9,6.8
8/7/2014,,21.55,0,,8.65,6.8,,12.3,1.7
8/8/2014,,21.55,0,,11,2.1,,16.7,0
8/9/2014,,21.15,0,,8.35,0,,14.5,0
8/10/2014,,18.8,0,,11.3,3.45,,18.8,0
8/11/2014,,18.4,0,,8.9,0.4,,19.6,0
8/12/2014,,20.4,1.7,,10.45,0,,18.3,0
8/13/2014,,19.5,6.9,,12.7,0,,18.8,0
8/14/2014,,17,0,,14.1,0,,13.5,0
8/15/2014,,16.2,5.8,,17.15,0,,9.7,3.1
8/16/2014,,16.05,1.5,,16.3,0,,13.4,0.1
8/17/2014,,13.9,0.55,,15.25,1,,13.9,2.1
8/18/2014,,14.25,1.2,,17.85,2.25,,16.2,1.1
8/19/2014,,17.25,0,,15.45,7.4,,14.3,1.2
8/20/2014,,16.55,2.8,,11.7,0.15,,16.3,4.1
8/21/2014,,16.05,4.05,,13.45,0,,17.7,0
8/22/2014,,13.4,10.55,,13.55,1.25,,12.7,0
8/23/2014,,13.15,9.45,,13.5,4.3,,9.8,0
8/24/2014,,12.35,0.3,,15.85,0,,15.3,3
8/25/2014,,14.45,1.2,,11.35,3.15,,12.1,0
8/26/2014,,14.35,5.2,,6.4,0.75,,13.9,3.4
8/27/2014,,13.4,1.35,,6.55,0,,15.9,0
8/28/2014,,11,4.15,,7.1,0,,14.5,0.7
8/29/2014,,10.4,2.1,,8.1,7.45,,16.7,0
8/30/2014,,11.15,2.15,,10.05,6.45,,13.6,1.5
8/31/2014,,10.05,3.1,,10.6,21.25,,7.3,2.4
9/1/2014,,8.65,0,,7.75,0.95,,7.2,0.3
9/2/2014,,9.6,0,,5.2,1.3,,10.1,0
9/3/2014,,11.8,0,,4.15,3,,11.2,0.1
9/4/2014,,12.9,0,,4,1.2,,14.4,0.1
9/5/2014,,13.85,0.25,,6.65,1.35,,9.1,0
9/6/2014,,12.75,0.35,,7.75,1.15,,7,0
9/7/2014,,11.25,0.15,,9.45,1.5,,6.6,0
9/8/2014,,10.9,0.3,,7.9,2.65,,6.9,0
9/9/2014,,13.2,0,,4.1,10.8,,3.9,0
9/10/2014,,13.5,0,,2.65,1.05,,9.9,0
9/11/2014,,15.05,0,,3.3,0.55,,10.6,2.8
9/12/2014,,15.1,1.2,,4.45,2,,7.1,0
9/13/2014,,9.95,7.6,,7.35,6.95,,5.3,0
9/14/2014,,8.15,0,,4.3,1.05,,2.7,0
9/15/2014,,9,0,,3.75,1.75,,2.2,0
9/16/2014,,7.85,0,,4.4,0.15,,3.8,0.4
9/17/2014,,6.75,0,,5.25,1.85,,6.6,0.5
9/18/2014,,8.6,0,,4.45,14.1,,5.4,0
9/19/2014,,11.65,0,,2.4,15.15,,3.6,0
9/20/2014,,12.4,0.4,,0.7,10.35,,1,0
9/21/2014,,12.25,0.15,,1.5,2.85,,0.8,0
9/22/2014,,10.75,0.7,,3.85,2.45,,4.7,0
9/23/2014,,8.95,9.15,,6.15,2.6,,2.6,0
9/24/2014,,10.45,5.8,,2.4,4.25,,-0.2,0
9/25/2014,,4.4,0,,-0.05,0,,-4.3,0
9/26/2014,,7.6,0.15,,-0.25,0,,-3.6,0
9/27/2014,,7.4,2.05,,0.25,0,,-6.1,0
9/28/2014,,8.55,0.3,,1.2,0,,-1.9,0
9/29/2014,,7.65,6.45,,1.9,0,,-3,0
9/30/2014,,6.15,2,,2.6,0,,-6.9,0
10/1/2014,,4.1,0.75,,2.45,0,,-8,0
10/2/2014,,4.55,0,,5.2,0,,-8.3,0
10/3/2014,,5.1,2.5,,7.4,0,,-8.2,0
10/4/2014,,1.7,0.7,,6.6,0,,-9.7,0.3
10/5/2014,,3.35,0,,1.9,1.35,,-4.3,2.5
10/6/2014,,2.95,0,,-0.9,2.7,,-3.7,0
10/7/2014,,2.45,0.2,,-4,3.45,,-8.6,0
10/8/2014,,3.15,0.35,,-1.6,0.65,,-7.6,0
10/9/2014,,3.25,2,,-2.2,0.15,,-14.1,0
10/10/2014,,1.3,2.2,,-3.1,4.25,,-14.4,0
10/11/2014,,0.85,7.45,,-0.15,6.9,,-16.8,0
10/12/2014,,0.05,1.9,,-3.25,4.15,,-15.2,0
10/13/2014,,-1.25,0.5,,-6.15,0.45,,-14.1,0
10/14/2014,,-0.35,4.45,,-6.45,0.65,,-14.4,0
10/15/2014,,-0.25,1.05,,-7.65,0.55,,-15.1,0
10/16/2014,,-4.25,0,,-10.4,0.1,,-12.9,0.2
10/17/2014,,-4.85,0,,-10.45,0.85,,-20.4,0
10/18/2014,,-6.5,0,,-12.35,0.6,,-23,0
10/19/2014,,-6.1,0,,-16.8,0,,-13.5,0.2
10/20/2014,,-4,0.9,,-12.35,2.4,,-10.6,0
10/21/2014,,-7,0.15,,-10.2,6.65,,-7.4,0
10/22/2014,,-11.2,0,,-13.2,4.6,,-10.7,2.7
10/23/2014,,-5.2,0.1,,-14.3,0.25,,-17.2,2.7
10/24/2014,,-5.8,0,,-18.7,0,,-21,1.4
10/25/2014,,-6.8,0.15,,-13.9,1.65,,-14.3,0.6
10/26/2014,,-2.3,3.1,,-11.95,6.05,,-13.6,0.3
10/27/2014,,1.5,2,,-15.8,0.75,,-14.2,0.4
10/28/2014,,5.4,1.25,,-15.55,0.3,,-20.8,0.8
10/29/2014,,8.6,1.55,,-12.3,2.8,,-12.5,4.6
10/30/2014,,5.45,0.2,,-21.3,0.1,,-20.8,0
10/31/2014,,1.75,2.8,,-9.75,4,,-34.6,0
11/1/2014,,-1.75,0,,-0.1,0.25,,-37.2,0
11/2/2014,,-3.8,0.2,,-3.45,2.55,,-39.3,0
11/3/2014,,-0.4,3.95,,-18.7,0.25,,-38.7,0
11/4/2014,,4.1,2.1,,-9.8,3.7,,-37.3,0
11/5/2014,,4.35,2.8,,-2.6,4,,-35.2,0
11/6/2014,,-3.1,0.2,,-4.15,11.7,,-39.7,0
11/7/2014,,-6.65,1,,-21.65,1.05,,-34.1,0.8
11/8/2014,,-6.7,3.55,,-17.55,0.3,,-28.2,1.9
11/9/2014,,-2.5,0.7,,-11.4,0.45,,-36.8,0
11/10/2014,,1.45,2.85,,-11,0,,-43.5,0
11/11/2014,,2.45,0.3,,-8.6,1.1,,-46.5,0
11/12/2014,,3.65,3.8,,-5.55,1.7,,-44.1,0.4
11/13/2014,,-2.25,0.15,,-4.05,6.15,,-46,0
11/14/2014,,-6.45,0,,-9.75,0.75,,-48.6,0
11/15/2014,,-5.7,1.6,,-14.6,2.45,,-37.5,0.7
11/16/2014,,-8.25,1.15,,-23.3,0.6,,-37,0
11/17/2014,,-3.65,0.45,,-22.95,1.45,,-40.4,0
11/18/2014,,-1.55,0,,-12.6,2.35,,-40,0
11/19/2014,,-1.25,0.5,,-18.4,0.55,,-43.8,0
11/20/2014,,-1.35,0.7,,-18.1,1.05,,-42.5,0
11/21/2014,,-2.1,0.7,,-18.45,1.5,,-43.9,0
11/22/2014,,-3.5,0.25,,-27.05,0.4,,-38.7,0
11/23/2014,,-2.95,0,,-30.95,0,,-43,0
11/24/2014,,-1.9,0,,-28.25,2,,-43.8,0
11/25/2014,,-1.9,0,,-27.5,1.55,,-43.5,0.2
11/26/2014,,-1.95,1.1,,-24.85,2,,-38.9,0.7
11/27/2014,,-0.7,0.8,,-36.05,0,,-27.7,0
11/28/2014,,-1.6,0.25,,-32.85,0.15,,-32.1,0.4
11/29/2014,,-3,0.15,,-21.95,2.95,,-38.2,0
11/30/2014,,-3,1.35,,-11.3,4.5,,-36.5,1.2
12/1/2014,,-9.1,0.35,,-7.15,1.2,,-33.7,2
12/2/2014,,-11.35,1.6,,-12.4,1.7,,-38.5,0.4
12/3/2014,,-6.05,10.75,,-31.6,0,,-43.8,0
12/4/2014,,-0.55,7.65,,-22.6,4.5,,-42.2,0
12/5/2014,,-2.4,0.55,,-33.05,0.4,,-38.2,0
12/6/2014,,-0.85,0.9,,-31.35,0.6,,-42.7,0
12/7/2014,,-1.75,1.8,,-35.5,0,,-42.6,0
12/8/2014,,0.1,0,,-24.65,1.8,,-45.5,0
12/9/2014,,-2,1.3,,-16.25,1,,-45,0
12/10/2014,,-0.25,0.1,,-7.05,1.1,,-45.5,0
12/11/2014,,-1,0,,-10,1.75,,-42.4,0
12/12/2014,,-1.55,2.9,,-8.5,0.2,,-47.3,0
12/13/2014,,-1.75,4.6,,-11.35,0,,,0
12/14/2014,,-0.9,6.8,,-5.45,2.8,,,0
12/15/2014,,-1.55,0.4,,-4.95,2.15,,,0
12/16/2014,,-0.75,0.55,,-4.7,1.6,,,0
12/17/2014,,-0.1,2.4,,-8.05,0.15,,-51.2,0
12/18/2014,,-0.4,6.2,,-8.05,2.75,,-50.9,0
12/19/2014,,-2.5,2.35,,-4.35,0.55,,-46.2,0.2
12/20/2014,,-0.65,2.85,,-5.55,1.15,,-46.3,0.3
12/21/2014,,-0.95,1.7,,-7.3,0.55,,-51,0
12/22/2014,,-3.7,2.1,,-5.2,6.8,,-50.3,0
12/23/2014,,-5.05,1.35,,-3.55,1.1,,-51.4,0
12/24/2014,,-9.1,0.2,,-3.4,1.65,,-50.7,0
12/25/2014,,-12.25,0.7,,-12.45,2.4,,-47.1,0
12/26/2014,,-15,1.6,,-8.5,2.9,,-41.1,0
12/27/2014,,-12.85,1,,-11.1,1.5,,-40.3,0
12/28/2014,,-14.7,0.85,,-23.25,0.7,,-45.5,0
12/29/2014,,-14.55,0.5,,-28.15,0.2,,-47.6,0
12/30/2014,,-18.6,0.4,,-28.95,0.1,,-48.8,0
12/31/2014,,-13.5,5.7,,-33.2,0.1,,-48.5,0
1/1/2015,,-4.5,0.55,,-27.85,1.15,,-44.1,0
1/2/2015,,-0.6,3.85,,-34.2,0.3,,-46,0.2
1/3/2015,,-1.7,10,,-38.6,0,,-45.6,0
1/4/2015,,-10.4,2.65,,-35.15,1.05,,-48.8,0
1/5/2015,,-17.95,0.7,,-35.55,0,,-50,0
1/6/2015,,-18.1,2.35,,-27.5,2,,-50.6,0
1/7/2015,,-16.9,1.1,,-23.9,1.4,,-44.8,0
1/8/2015,,-9.45,7.05,,-18.35,2.95,,-46,0.2
1/9/2015,,-13.25,3.9,,-23.2,1.6,,-50.7,0
1/10/2015,,-19.85,1.4,,-23.35,2.65,,-51.1,0
1/11/2015,,-24.4,0.35,,-32.15,0.2,,-51.8,0
1/12/2015,,-16.3,1.5,,-26.55,0.65,,-47.9,0
1/13/2015,,-15.6,0.7,,-18.55,0.8,,-40.8,0.7
1/14/2015,,-16.35,1.2,,-14.05,2.85,,-40.1,0.3
1/15/2015,,-9.5,0.55,,-10.45,1.85,,-46,0
1/16/2015,,-2.25,0.2,,-19.6,0.8,,-45,0
1/17/2015,,0.8,2.7,,-27.25,0.25,,-38.2,0
1/18/2015,,0.3,4.9,,-23.45,0.5,,-36.6,0
1/19/2015,,-8.3,1.4,,-14.9,3.25,,-40.8,0
1/20/2015,,-11.4,0,,-17.5,2.65,,-43.7,0.2
1/21/2015,,-13.75,0,,-28,0.8,,-46.6,0
1/22/2015,,-11.2,0.3,,-36.3,0,,-45.9,0
1/23/2015,,-14.2,0.95,,-34.65,0,,-39.8,0.3
1/24/2015,,-11.75,2.8,,-22.2,2.45,,-37.2,1
1/25/2015,,-6.05,0.35,,-16.75,0.35,,-44.7,0
1/26/2015,,-4.35,6.65,,-16.5,2.3,,-47.8,0
1/27/2015,,-5.95,0.35,,-17.15,1.4,,-39.9,0.6
1/28/2015,,-5.8,2.15,,-12.85,2.75,,-51.5,0
1/29/2015,,-2.7,2.6,,-11.2,2.1,,-50.8,0
1/30/2015,,-1.95,0.4,,-14.55,2.55,,-51.3,0
1/31/2015,,-2.45,2.55,,-34.95,0,,-43.8,0
2/1/2015,,-1.85,4.3,,-19.65,5.75,,-19.6,0
2/2/2015,,-1,0.15,,-15,6.95,,-28.7,0.6
2/3/2015,,-3.95,0.1,,-15.25,5.85,,-30.5,0
2/4/2015,,-8,0,,-26.55,0.55,,-24.7,1
2/5/2015,,-19.55,0.25,,-26.3,0.65,,-43.4,0
2/6/2015,,-14.85,2.25,,-14.7,0.2,,-47.2,0
2/7/2015,,-7.35,1.5,,-12.4,0.75,,-52.2,0
2/8/2015,,-7.4,6.15,,-20.3,0.15,,-49.8,0
2/9/2015,,-9.1,2.2,,-18.95,0.7,,-48,0
2/10/2015,,-9.7,0.7,,-20.1,0.75,,-41.6,0
2/11/2015,,1.7,0.15,,-10.35,1.9,,-38.2,0
2/12/2015,,1.55,0,,-12.05,1.15,,-37.4,0
2/13/2015,,-2.05,0.7,,-20.2,1.85,,-33.9,0
2/14/2015,,-5.7,0.8,,-14.95,1.35,,-32.9,0
2/15/2015,,-7.55,2.75,,-27.25,0,,-33.8,0
2/16/2015,,-10.75,0,,-22.2,1.15,,-34.8,0
2/17/2015,,-8.25,0,,-31.85,0,,-33.1,0
2/18/2015,,-7.5,0.75,,-33.25,0.1,,-38.9,0
2/19/2015,,-2.85,0.7,,-29.6,0.1,,-42.9,0
2/20/2015,,1.2,3.8,,-16.55,0.55,,-43.8,0
2/21/2015,,1.35,1.85,,-11,0.7,,-42.7,0
2/22/2015,,1.35,0,,-12.6,1.4,,-40.8,0
2/23/2015,,1.85,0,,-14.45,0.6,,-33,0.8
